Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance
76;117;7.93696308;-33.5161133;193;1531.83387444;5.574353160000101;8.468152200000077;15.734033940000018;12.940827020000143;41;-33.394400999999995;2.32;7.9362716;0.012;1141.9038;2.4;192.964149637;2.49;1531.7004188;16.796161899999948;9.094550000000046;13.141797100000083;5.583426800000016;-0.13345563999996557;33.39680130004011;8.709844559585493;986.3304010892678;0.07198157507486945;1;-1;1523.8620934711416;6;9
76;118;7.93301249;-32.6152344;194;1539.0044230600001;7.1705486200000905;8.987948560000177;16.30126786000028;12.744901780000191;42;-32.435176;2.403;7.9320232;0.0124;96.6;2.0;193.965179407;2.579;1538.8125008;17.404500800000037;9.49250540000014;12.695508799999953;7.112081999999937;-0.1919222600001831;33.51206218930888;9.092783505154639;984.6327550467046;0.07179581586177382;1;1;1529.6326742931294;6;8
76;119;7.91998196;-29.9360352;195;1544.3964822;5.392059139999901;9.019975540000132;16.85275072000013;12.562607759999992;43;-29.511596;55.89;7.9177449;0.2866;2180.722;55.9055;194.968318;60.0;1543.9602555;17.90925549999997;9.61425549999997;12.25983669999987;5.147754699999933;-0.43622670000013386;33.62712520483358;9.482051282051282;982.9467367566742;0.07161148740394328;1;-1;1535.2511930987514;6;7
76;120;7.9150939;-28.8265381;196;1551.3584044;6.96192219999989;9.549088600000005;17.422871539999733;12.353981339999791;44;-28.277123;40.055;7.9122300999999995;0.2044;1158.3989;55.4951;195.969643261;43.0;1550.7970996;18.39109959999984;10.10209959999984;11.984598799999803;6.836844099999871;-0.5613048000000163;33.74199169845321;9.877551020408163;981.272207557058;0.07142857142857142;1;1;1540.7199788581777;6;6
76;121;7.90129852;-25.9525146;197;1556.55580844;5.197404040000038;9.574887639999815;17.97598708999999;12.159326239999928;45;-25.08;200.0;7.897;1.0;3185.0;201.0;196.973076;215.0;1555.709;18.914;10.053;11.74874450000003;4.9119004000001585;-0.8468084399999043;33.856663005926926;10.279187817258883;979.609031135957;0.07124704998790965;1;-1;1546.0413133812442;6;5
76;122;7.89543629;-24.6218262;198;1563.29638542;6.740576980000014;10.112442769999916;18.546916779999947;11.937981020000052;46;-23.6;200.0;7.89;1.0;2110.0;283.0;197.974664;215.0;1562.22;19.308;10.451;11.42290040000016;6.511;-1.0763854199999514;33.97114044720589;10.686868686868687;977.9570734801698;0.07106690545187014;1;1;1551.217432505227;6;4
76;123;7.88082504;-21.5380859;199;1568.2841829600002;4.9877975400002015;10.131081180000137;19.101294550000148;11.728374520000216;47;-20.27;200.0;7.874;1.0;4128.0;204.0;198.978239;215.0;1566.926;19.885;10.448;11.217;4.706;-1.3581829600002493;34.08542532669918;11.100502512562814;976.3162028250522;0.0708881205008336;1;-1;1556.2505272468868;6;3
76;124;7.87395096;-19.9727783;200;1574.790192;6.506009039999753;10.677683849999994;19.673247960000026;11.493806579999955;48;-18.55;300.0;7.867;1.0;3020.0;358.0;199.980086;322.0;1573.4;-65.06815150000016;11.25;11.18;6.474;-1.3901919999998427;34.19951893353393;11.52;974.6862896057174;0.07071067811865475;1;1;1561.1427449200255;6;2
76;125;7.85848141;-16.6660156;201;1579.5547634099999;4.764571409999917;10.689273409999942;20.228822159999936;11.27058044999967;49;-14.84;300.0;7.849;1.0;5000.0;361.0;200.984069;322.0;1577.649;-68.68625949999992;-70.71335520000011;10.723;4.249;-1.9057634099999632;34.3134225418098;11.945273631840797;973.0672064095318;0.07053456158585983;1;-1;1565.8961902197607;6;1
76;126;7.85055399;-14.8516846;202;1585.81190598;6.257142570000042;11.244495269999788;20.80212197999981;11.021713979999959;50;-12.53;400.0;7.839;2.0;4110.0;500.0;201.986548;429.0;1583.478;-70.90932960000005;-73.1;10.078;5.829;-2.3339059799998267;34.42713741084797;12.376237623762377;971.4588279298687;0.07035975447302918;1;1;1570.512926274664;6;0
76;127;7.82503557;-9.45068359;203;1588.4822207099999;2.6703147299999728;11.14069588999996;21.152393879999863;8.927457300000015;51;-7.27;400.0;7.814;2.0;7100.0;565.0;202.992195;429.0;1586.242;-79.43476380000007;-79.18143079999997;8.593;2.764;-2.240220709999903;34.540664785434856;12.812807881773399;969.8610309210776;0.07018624063435965;1;-1;1574.9949756678732;6;1
77;86;7.7281518;-4.29467773;163;1259.6887434;12.51897294000014;-1.975539660000095;-1.3148876899999777;23.193723710000086;9;-5.31;400.0;7.734;2.0;0.0;0.0;162.994299;429.0;1260.642;-1.007001200000057;-1.986;-322.836;-325.6;0.9532566000000315;29.839513369337435;0.49693251533742333;1071.2934493089738;0.07832604499879574;-1;1;1252.472576858329;5;4
77;87;7.74432898;-6.60461426;164;1270.06995272;10.381209319999925;-1.6713660200000504;-0.855238540000073;22.900182260000065;10;-7.483;316.0;7.75;2.0;0.0;0.0;163.991966;339.0;1271.0;-0.376;-1.541;-315.242;10.358;0.9300472800000534;29.96143191950181;0.6097560975609756;1069.1115828836869;0.07808688094430304;-1;-1;1264.7555840253472;5;5
77;88;7.77115583;-10.7039795;165;1282.2407119499999;12.17075922999993;-1.491865930000131;-0.3441019200001847;22.551968549999856;11;-11.595;158.0;7.776;1.0;-11277.0;430.0;164.987552;170.0;1283.04;0.08892350000003353;-1.6225120000001043;22.398;12.04;0.7992880500000865;30.08310291760778;0.7333333333333333;1066.947383477823;0.0778498944161523;-1;1;1276.7801437789085;5;6
77;89;7.78514671;-12.7261963;166;1292.33435386;10.093641910000088;-1.1723584399999254;0.12131466000005275;22.264401140000018;12;-13.306;201.0;7.789;1.0;-8523.0;361.0;165.985716;215.0;1292.974;0.4814228000000585;-1.121;21.974;9.934;0.639646139999968;30.20452836208127;0.8674698795180723;1064.8006022584316;0.07761505257063328;-1;-1;1288.5509204026348;5;7
77;90;7.80937147;-16.4855957;167;1304.16503549;11.830681630000072;-1.0019218100001126;0.638661890000094;21.92432354000016;13;-17.072448;18.346;7.8128253999999995;0.1099;-10319.0;307.0;166.981671973;19.694;1304.7418418;0.9910253000000957;-1.0701167999999597;21.701841800000054;11.767841800000053;0.5768063099999381;30.32571022328558;1.0119760479041917;1062.670995369265;0.07738232325341368;-1;1;1300.0724668049625;5;8
77;91;7.82128239;-18.2246094;168;1313.97544152;9.810406029999967;-0.6673877299999731;1.1099503600000844;21.64108766000004;14;-18.66623;55.216;7.8238509;0.3287;-7656.1526;140.3258;167.979960978;59.277;1314.4069512;1.406844000000041;-0.5436507000001147;21.432951200000012;9.665109399999958;0.43150968000009016;30.446650444080973;1.1666666666666667;1060.5583238021543;0.07715167498104596;-1;-1;1311.3492278250503;5;9
77;92;7.84301615;-21.6474609;169;1325.46972935;11.494287830000076;-0.5059857700000521;1.632930530000067;21.304693860000043;15;-22.093416;23.307;7.8455943999999995;0.1379;-9629.0;202.0;168.976281743;25.02;1325.9054535999999;1.7624535999998916;-0.6126008000001312;21.16361179999984;11.49850239999988;0.43572424999979376;30.567350940369842;1.331360946745562;1058.462353272452;0.07692307692307693;-1;1;1322.3855434215582;5;10
77;93;7.85293531;-23.1054688;170;1334.9990027000001;9.52927335000004;-0.15685855999981868;2.1105512599999656;21.023561180000115;16;-23.182;101.0;7.853;1.0;-6883.0;102.0;169.975113;109.0;1335.01;1.9097055999999866;-0.30736779999989083;20.60304879999999;9.104546400000109;0.010997299999871757;30.687813601627905;1.5058823529411764;1056.3828540983914;0.07669649888473705;-1;-1;1333.1856517491376;5;11
77;94;7.87227964;-26.1947021;171;1346.15981844;11.160815739999862;-0.003898560000152429;2.6391838800000187;20.6900890899999;17;-26.412029999999998;38.466;7.8734895;0.2249;-8945.4613;89.6251;170.97164552;41.295;1346.3667045;2.5807297999998555;-0.22468149999994785;20.461250900000103;11.356704499999992;0.206886059999988;30.808040291421882;1.6900584795321638;1054.319601084216;0.07647191129018725;-1;1;1343.7536921271962;5;12
77;95;7.88027811;-27.37146;172;1355.40783492;9.248016479999933;0.3592688999999609;3.122455319999972;20.408832219999795;18;-27.379373;32.402;7.8802637;0.1884;-6272.7035;34.0232;171.970607035;34.785;1355.4053564;3.053316400000127;0.3711064999999944;20.395356400000164;9.038651900000172;-0.0024785199998405005;30.92803284791408;1.8837209302325582;1052.2723734069375;0.07624928516630233;-1;-1;1354.09370790534;5;13
77;96;7.89731693;-30.1281738;173;1366.23582889;10.82799397000008;0.503984649999893;3.656470749999926;20.076010450000012;19;-30.268455999999997;10.542;7.898068;0.0609;-8331.6974;64.3014;172.967505477;11.316;1366.365764;3.596123900000006;0.3137968000001274;19.999059499999973;10.960407599999803;0.12993510999990576;31.047793084354215;2.086705202312139;1050.240954506595;0.07602859212697055;-1;1;1364.2096492296423;5;14
77;97;7.90345001;-31.0211182;174;1375.20030174;8.964472849999993;0.8807520200000454;4.1443075800000315;19.792466820000072;20;-30.785937;11.221;7.9020377;0.0645;-5468.3293;15.2578;173.966949939;12.046;1374.9545598;3.7970478000000587;0.6366604999999982;19.549203399999765;8.588795799999964;-0.24574194000001626;31.167322789559027;2.2988505747126435;1048.225131979882;0.07580980435789034;-1;-1;1374.1053757137363;5;15
77;98;7.91825628;-33.4443359;175;1385.694849;10.49454725999999;1.0175032799998007;4.68397587000004;19.459020109999983;21;-33.394511;12.384;7.9179112;0.0708;-7685.8265;22.3572;174.964149519;13.295;1385.63446;4.418583600000012;0.6881067999999505;19.268695999999995;10.679900200000032;-0.06038899999998648;31.286623728379862;2.52;1046.2246974770228;0.07559289460184544;-1;1;1383.7846590185302;5;16
77;99;7.92258024;-34.0522461;176;1394.3741222400001;8.679273240000157;1.4088299900001857;5.178662940000095;19.173820500000147;22;-33.881923;8.085;7.9215522;0.0459;-4948.0041;15.0657;175.963626261;8.679;1394.1931872;4.786761600000085;1.0655422000000254;19.238627400000112;8.558727200000082;-0.18093504000012217;31.405697642158753;2.75;1044.2394466017788;0.07537783614444091;-1;-1;1393.251185344165;5;17
77;100;7.93520832;-36.1385498;177;1404.53187264;10.15775039999994;1.5368920000000799;5.723155390000102;18.837023640000098;23;-36.047425000000004;19.76;7.9346328;0.1116;-6676.988;24.801;176.9613015;21.213;1404.4300056;5.337065600000089;1.205219999999972;18.79554560000007;10.23681839999999;-0.1018670400001156;31.524546249173255;2.9887005649717513;1042.2691788144743;0.07516460280028288;-1;1;1402.5085578376888;5;18
77;101;7.93775463;-36.4556885;178;1412.92032414;8.388451499999974;1.9414601400001175;6.223317259999931;18.546201899999915;24;-36.254314;18.821;7.9365630000000005;0.1057;-4256.8282;21.3752;177.961079395;20.204;1412.708214;5.769370799999917;1.5868472999997902;18.515026799999877;8.278208399999887;-0.2121101400000498;31.6431712450704;3.235955056179775;1040.3136973379328;0.07495316889958614;-1;-1;1411.560298919752;5;19
77;102;7.94825459;-38.2015381;179;1422.73757161;9.817247469999984;2.0614403699999;6.771668890000001;18.205698969999958;25;-38.081719;9.771;7.9475248;0.0546;-5813.592;12.6133;178.959117594;10.489;1422.6069392000002;6.390485900000203;1.8264608000002336;18.176933600000105;9.89872520000022;-0.13063240999986192;31.7615743032901;3.4916201117318435;1038.3728090662219;0.07474350927519359;-1;1;1420.4098525334787;5;20
77;103;7.94905138;-38.2218018;180;1430.8292484;8.091676790000065;2.478637750000189;7.277144460000045;17.90892426000005;26;-37.97753;21.706;7.9476337;0.1206;-3547.6546;23.9205;179.959229446;23.302;1430.5740660000001;6.9020132000001615;2.2463584000000263;17.86585200000019;7.967126799999969;-0.25518239999996695;31.879757075478327;3.7555555555555555;1036.4463244761068;0.07453559924999299;-1;-1;1429.0605863185508;5;21
77;104;7.95747185;-39.6236572;181;1440.3024048500001;9.473156450000033;2.5922820500002217;7.832105619999993;17.564833240000098;27;-39.463035000000005;5.245;7.9565242;0.029;-5081.5379;14.6597;180.957634691;5.631;1440.1308802;7.456658800000092;2.3958022000000345;17.523940999999876;9.556814199999906;-0.17152465000003758;31.997721191890314;4.027624309392265;1034.534057541117;0.07432941462471664;-1;1;1437.5157937133727;5;22
77;105;7.95653915;-39.3398438;182;1448.0901253;7.787720449999824;3.021559669999988;8.341351299999815;17.260876899999857;28;-39.051682;20.967;7.9548948;0.1152;-2883.262;24.7202;181.958076296;22.509;1447.7908536;7.792257600000128;2.7906932999999263;17.216787599999922;7.659973400000017;-0.29927169999996295;32.11546826178415;4.3076923076923075;1032.635825648137;0.07412493166611012;-1;-1;1445.7786959880923;5;21
77;106;7.96290064;-40.3892822;183;1457.21081712;9.120691820000047;3.1271897599999647;8.900454609999997;16.90841226999987;29;-40.202138;24.672;7.961817600000001;0.1348;-4428.9417;28.4743;182.956841231;26.486;1457.0126208000001;8.262665400000056;2.881997400000226;16.881740600000136;9.221767200000118;-0.19819631999985177;32.232999873805014;4.595628415300546;1030.7514495164316;0.07392212709545729;-1;1;1453.8524442111134;5;20
77;107;7.9602561;-39.7941895;184;1464.6871224;7.476305279999906;3.568836209999972;9.414809359999936;16.596997099999953;30;-39.610855;27.945;7.9591992;0.1519;-2278.3688;31.5957;183.957476;30.0;1464.4926528;8.742648000000045;3.236060700000031;16.701799200000007;7.48003199999989;-0.19446959999982028;32.35031759636025;4.891304347826087;1028.8807531190232;0.07372097807744857;-1;-1;1461.740121151623;5;19
77;108;7.96459484;-40.4857178;185;1473.4500454000001;8.762923000000228;3.667712760000086;9.978761680000162;16.239228280000134;31;-40.335558;27.945;7.9637226;0.1511;-3647.4137;38.0554;184.956698;30.0;1473.288681;9.103832699999911;3.371965800000122;16.27606019999995;8.796028200000059;-0.16136440000013863;32.46742297798574;5.194594594594594;1027.0235636063385;0.07352146220938077;-1;1;1469.4447431205529;5;18
77;109;7.96024179;-39.5693359;186;1480.6049729400002;7.154927540000017;4.120335540000042;10.49643038000022;15.917850540000245;32;-39.17235;16.526;7.9580473000000005;0.0888;-1307.903;27.3122;185.957946754;17.74;1480.1967978;9.530485000000102;3.6554283000000285;15.704145000000018;6.90811679999996;-0.40817514000013944;32.584317547703584;5.505376344086022;1025.1797112320507;0.07332355751067665;-1;-1;1476.9692617522849;5;17
77;110;7.96257257;-39.894043;187;1489.00107059;8.396097649999774;4.2119774299999335;11.064680839999937;15.551025189999791;33;-39.549377;27.945;7.9606692;0.1494;-2864.0151;36.8802;186.957542;30.0;1488.6451404000002;10.308271900000051;3.838314000000013;15.35645940000005;8.44834260000009;-0.35593018999975357;32.70100281537152;5.823529411764706;1023.3490292810382;0.07312724241271307;-1;1;1484.3165657293243;5;16
77;111;7.95652676;-38.6485596;188;1495.82703088;6.825960290000012;4.677087189999838;11.587913679999929;15.222057939999786;34;-38.344955;9.423;7.9548512;0.0501;-523.986;8.6863;187.958834999;10.116;1495.5120256;10.995563799999887;4.414903799999971;15.315227799999994;6.866885199999903;-0.315005279999923;32.817480272024206;6.148936170212766;1021.531353999392;0.07293249574894728;-1;-1;1491.4894824520422;5;15
77;112;7.9568615;-38.5970459;189;1503.8468235;8.01979262000009;4.761901139999964;12.159193100000039;14.845752910000101;35;-38.449652;12.576;7.9560214;0.0665;-1980.247;13.6363;188.958722602;13.5;1503.6880446;11.811039299999829;4.601311799999793;15.042904199999757;8.176018999999854;-0.1587789000000157;32.93375139020674;6.481481481481482;1019.7265245264015;0.07273929674533079;-1;1;1498.49077965554;5;14
77;113;7.95134211;-37.4337158;190;1510.7550009;6.908177399999886;5.155391399999871;12.529419019999978;14.927970019999975;36;-36.753614;1.37;7.9477017;0.0072;552.8893;1.2822;189.960543374;1.47;1510.0633229999999;12.314680199999827;5.055774899999844;14.551297399999807;6.375278399999952;-0.6916779000000588;33.0498176243004;6.821052631578947;1017.9343828284526;0.07254762501100116;-1;-1;1505.323166975557;5;13
77;114;7.94966316;-36.993042;191;1518.38566356;7.630662660000098;5.235676560000002;13.108962450000035;14.538840059999984;37;-36.708826;1.31;7.948114400000001;0.0069;-1010.4903;3.636;190.960591455;1.406;1518.0898504000002;13.307665900000138;5.289957400000189;14.401805800000206;8.026527400000253;-0.29581315999985236;33.16568041084109;7.167539267015707;1016.1547736347753;0.07235746052924216;-1;1;1511.9892974653092;5;12
77;115;7.94071531;-35.1533203;192;1524.6173395199999;6.231675959999848;5.724292099999957;13.643813919999957;13.862338619999946;38;-34.835631;1.314;7.9389999;0.0068;1452.8946;2.2739;191.962602414;1.41;1524.2879808;13.830559800000163;5.729359100000002;14.224657800000161;6.198130399999907;-0.32935871999984556;33.28134116883046;7.520833333333333;1014.3875443749786;0.07216878364870322;-1;-1;1518.4917690650248;5;11
77;116;7.93812037;-34.5218506;193;1532.05723141;7.439891890000126;5.797710130000041;14.226948100000072;13.671567849999974;39;-34.536305;1.327;7.938134600000001;0.0069;-56.6276;0.2997;192.962923753;1.425;1532.0599778;14.763846999999835;5.942985799999907;13.970127399999882;7.771996999999974;0.0027463900000839203;33.39680130004011;7.880829015544041;1012.6325451183149;0.07198157507486945;-1;1;1524.8331260259008;5;10
77;117;7.92850828;-32.5239258;194;1538.13060632;6.073374909999984;6.296731879999925;14.764884080000002;13.51326680000011;40;-32.531776;1.332;7.9284885;0.0069;2228.3252;1.2569;193.965075703;1.429;1538.1267690000002;15.520900200000034;6.426350199999987;13.838788200000069;6.066791200000094;-0.0038373199997749907;33.51206218930888;8.24742268041237;1010.8896285146167;0.07179581586177382;-1;-1;1531.0158602901183;5;9
77;118;7.9249649;-31.6900635;195;1545.3681555;7.237549180000087;6.3637324399999216;15.351681000000099;13.310924090000071;41;-31.692318;1.333;7.9249160000000005;0.0068;1101.5601;1.2637;194.965976898;1.431;1545.3586200000002;16.038624600000215;6.546119200000073;13.298642200000119;7.231851000000024;-0.009535499999856256;33.62712520483358;8.62051282051282;1009.1586497368522;0.07161148740394328;-1;1;1537.0424128284903;5;8
77;119;7.91464233;-29.5203857;196;1551.26989668;5.9017411800000446;6.873414480000065;15.893390020000197;13.139290360000132;42;-29.435522000000002;38.414;7.9141487;0.196;3209.0164;38.4111;195.968399669;41.239;1551.1731452;16.82714519999991;7.212889699999941;13.046376199999823;5.8145251999997996;-0.09675148000019362;33.74199169845321;9.0;1007.4394664252462;0.07142857142857142;-1;-1;1542.9151749372545;5;7
