Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance
80;126;7.87361336;-21.8481445;206;1621.96435216;7.452108760000101;9.407433609999998;17.162478760000113;13.376932359999955;46;-20.945728;20.441;7.8691723;0.0992;1307.5659;20.41;205.977513837;21.943;1621.0494938000002;10.129493800000056;12.398211799999933;-0.914858360000153;34.880134177302764;10.271844660194176;1070.1089708764734;0.0696733014291617;1;1;1604.90943251155;2;0;0.7773059738203372;0.711864406779661;0.6779661016949152;0.7821852269179089;0.6698387641091866;0.5148128072920061;0.012158973247186969;1.0;1.0;0.09090909090909091;0.0
80;127;7.85146952;-17.0665283;207;1625.25419064;3.289838479999844;9.30505495999978;17.45806908999998;10.741947239999943;47;-16.487446;29.808;7.848611200000001;0.144;4546.9906;30.3;206.9823;32.0;1624.6625184;10.683518399999942;10.34235589999985;-0.5916722399997525;34.992923739494074;10.671497584541063;1068.382985669578;0.0695048046856915;1;-1;1610.3531617007827;2;1;0.7790312094091312;0.7175141242937854;0.6779661016949152;0.784789181460559;0.6959005893969612;0.5139824626132034;0.011980059757624853;1.0;0.0;0.09090909090909091;0.034482758620689655
80;128;7.83716393;-13.8710938;208;1630.13009744;4.875906800000166;9.706247660000145;17.776712360000147;8.16574528000001;48;-13.265408;30.739;7.8341914;0.1478;3484.7131;30.7951;207.985759;33.0;1629.5118111999998;11.27181119999988;8.462317399999826;-0.6182862400000886;35.105531821316504;11.076923076923077;1066.6680822630788;0.0693375245281536;1;1;1615.657879535197;2;2;0.781346768655266;0.7231638418079096;0.6779661016949152;0.7873889461950232;0.7223388504629529;0.513157449216473;0.011802438065340343;1.0;1.0;0.09090909090909091;0.06896551724137931
80;129;7.81505919;-9.01696777;209;1633.3473707100002;3.217273270000078;9.603314230000253;18.085018320000245;8.093180070000244;49;-8.61;150.0;7.813;1.0;5035.0;150.0;208.990757;161.0;1632.917;41.18210719999997;8.254481600000057;-0.4303707100002611;35.21795958518306;11.48803827751196;1064.9641367385502;0.0691714463866074;1;-1;1620.8255817486602;2;3;0.7829727617094853;0.7288135593220338;0.6779661016949152;0.7899845479577443;0.7491481439227853;0.5123377074865848;0.011626092699655116;1.0;0.0;0.09090909090909091;0.10344827586206896
80;130;7.80061436;-5.72729492;210;1638.1290156;4.781644889999825;10.017529609999883;18.41433303999997;7.998918159999903;50;-5.3;200.0;7.799;1.0;3947.0;201.0;209.99431;215.0;1637.79;37.686;8.27818880000012;-0.3390155999998114;35.33020818053945;11.904761904761903;1063.2710271476635;0.0690065559342354;1;1;1625.8582261750028;2;4;0.7852996412508517;0.7344632768361582;0.6779661016949152;0.7925760132857912;0.7763231693136894;0.5115231787560915;0.01145100844804424;1.0;1.0;0.09090909090909091;0.13793103448275862
80;131;7.77851343;-0.793212891;211;1641.26633373;3.13731813000004;9.912606930000038;18.733655480000152;7.918963019999865;51;-0.39;200.0;7.777;1.0;5688.0;205.0;210.999581;215.0;1640.947;24.36317799999984;8.03;-0.3193337299999257;35.44227874406976;12.32701421800948;1061.5886334716631;0.0688428390821514;1;-1;1630.7577336435777;2;5;0.7868071230304728;0.7401129943502824;0.6779661016949152;0.795163368421607;0.8038587266556027;0.510713805285834;0.01127717035062338;1.0;0.0;0.09090909090909091;0.1724137931034483
80;132;7.76390743;2.59619141;212;1645.9483751599998;4.682041429999799;10.339892490000013;19.07412475999968;7.819359559999839;52;3.02;300.0;7.762;1.0;4571.0;361.0;212.003242;322.0;1645.544;26.783523400000064;7.754;-0.4043751599999723;35.55417239989791;12.754716981132075;1059.9168375818624;0.0686802819743445;1;1;1635.525988849541;2;6;0.7890022113234468;0.7457627118644068;0.6779661016949152;0.7977466393176604;0.8317497140812933;0.5099095302459353;0.011104563694780203;1.0;1.0;0.09090909090909091;0.20689655172413793
80;133;7.74178171;7.61645508;213;1648.99950423;3.0511290700001155;10.233737829999882;19.403531969999904;7.733170499999915;53;8.2;300.0;7.739;1.0;6416.0;301.0;213.008803;322.0;1648.407;19.809686400000007;7.46;-0.5925042300000314;35.665890259784945;13.187793427230046;1058.2555232011312;0.0685188709827531;1;-1;1640.1648411996653;2;7;0.7903693067732585;0.751412429378531;0.6779661016949152;0.8003258516410009;0.8599911255332436;0.5091102976972741;0.01093317400994391;1.0;0.0;0.09090909090909091;0.24137931034482757
80;134;7.72699308;11.1107178;214;1653.5765191199998;4.577014889999873;10.673330489999898;19.754130559999798;7.628143959999988;54;11.77;400.0;7.724;2.0;5306.0;445.0;214.012636;429.0;1652.936;16.276589000000154;7.392;-0.6405191199996807;35.77743342332243;13.626168224299066;1056.604575866345;0.0683585927024663;1;1;1644.6761056345083;2;8;0.7925319247586573;0.7570621468926554;0.6779661016949152;0.8029010307777221;0.8885780485251045;0.5083160525734187;0.01076298706248996;1.0;1.0;0.09090909090909091;0.27586206896551724
80;135;7.70481634;16.2231445;215;1656.5355131;2.9589939800000598;10.565902179999966;20.094480349999916;7.536008869999932;55;17.11;400.0;7.701;2.0;7079.0;500.0;215.018368;429.0;1655.715;9.559097800000105;7.308;-0.820513099999971;35.8888029781218;14.069767441860463;1054.9638828917668;0.0681994339470473;1;-1;1649.0615634276787;2;9;0.7938589098285234;0.7627118644067796;0.6779661016949152;0.8054722018373354;0.9175056619656208;0.5075267406630112;0.010593988850774297;1.0;0.0;0.09090909090909091;0.3103448275862069
80;136;7.68980932;19.8312988;216;1660.99881312;4.463300020000133;11.017504070000086;20.455754280000065;7.422294000000193;56;20.92;400.0;7.685;2.0;6050.0;500.0;216.022459;429.0;1659.96;13.624740500000073;7.024;-1.0388131200002135;35.99999999999999;14.51851851851852;1053.3333333333337;0.0680413817439771;1;1;1653.3229629629632;2;10;0.7958859165293444;0.768361581920904;0.6779661016949152;0.8080393896570536;0.9467692340430063;0.5067423085925855;0.010426165600295453;1.0;1.0;0.09090909090909091;0.3448275862068966
81;95;7.70579338;0.972900391;176;1356.21963488;10.17071913000018;-1.476659619999964;-0.5055626199998642;22.33880690000001;14;0.5847279999999999;83.058;7.707938299999999;0.4719;0.0;0.0;176.000627731;89.166;1356.5971408;-20.670390400000148;-299.11785920000005;0.3775059199997486;31.405697642158756;1.1136363636363635;1156.3006859158454;0.0753778361444409;-1;-1;1353.247228814988;1;13;0.6510287791021101;0.536723163841808;0.6864406779661016;0.7019714675676251;0.07262150374761694;0.5562783028558722;0.01821617169042758;0.0;0.0;0.045454545454545456;0.4482758620689655
81;96;7.72921705;-2.80749512;177;1368.07141785;11.851782969999933;-1.3176352699999825;-0.0008646500000395;22.02250210000011;15;-3.340103;21.628;7.7321655;0.1222;0.0;0.0;176.996414252;23.218;1368.5932934999998;-19.77033360000001;-291.3667065000001;0.5218756500000836;31.52454624917325;1.271186440677966;1154.1189813256651;0.0751646028002828;-1;1;1364.5415618715697;1;14;0.6567569962768972;0.5423728813559322;0.6864406779661016;0.7047153063068704;0.08289552485891938;0.5552287186590098;0.017989755909869357;0.0;1.0;0.045454545454545456;0.48275862068965514
81;97;7.74143839;-4.64086914;178;1377.97603342;9.904615570000033;-0.982079180000028;0.4623609400000532;21.756398539999964;16;-4.613;102.0;7.741;1.0;-8187.0;103.0;177.995047;110.0;1377.898;-19.29423879999993;21.300859200000065;-0.0780334200001107;31.6431712450704;1.4382022471910112;1151.9536498205407;0.0749531688995861;-1;-1;1375.6079261966777;1;15;0.6612000357173383;0.5480225988700564;0.6864406779661016;0.7074539825720932;0.09378681703888526;0.5541870112990969;0.017765250817329895;0.0;0.0;0.045454545454545456;0.5172413793103449
81;98;7.76262426;-8.10314941;179;1389.50974254;11.533709119999912;-0.8300712000000203;0.975839669999914;21.438324689999945;17;-8.269632;38.653;7.7634942;0.2159;-10321.2401;89.9571;178.991122185;41.495;1389.6654618;-18.28363280000002;21.07216830000002;0.1557192600000689;31.7615743032901;1.6145251396648044;1149.8044775716196;0.0747435092751935;-1;1;1386.4501360097977;1;16;0.6668190519529696;0.5536723163841808;0.6864406779661016;0.7101875349977326;0.10528503496234147;0.553153077906393;0.01754262968977681;0.0;1.0;0.045454545454545456;0.5517241379310345
81;99;7.77302647;-9.66674805;180;1399.1447646;9.635022059999985;-0.4783007300002282;1.4482357799997772;21.16873117999989;18;-9.390438;69.917;7.771431;0.3884;-7449.3696;71.0069;179.98991895;75.058;1398.85758;-17.799912000000244;20.959579999999843;-0.287184600000046;31.879757075478327;1.8;1147.67125471722;0.0745355992499929;-1;-1;1397.0719210516058;1;17;0.6712083299709057;0.559322033898305;0.6864406779661016;0.7129160017150741;0.11738006320022985;0.5521268175197023;0.01732186632451825;0.0;0.0;0.045454545454545456;0.5862068965517241
81;100;7.79203796;-12.8095703;181;1410.35887076;11.214106160000028;-0.3318372400001408;1.9714159000000109;20.84912822000001;19;-12.798749;9.102;7.7919183;0.0503;-9688.1182;85.5227;180.986259978;9.771;1410.3372123;-16.63708560000011;20.671750500000083;-0.021658460000026;31.997721191890317;1.9944751381215469;1145.5537752676755;0.0743294146247166;-1;1;1407.4769289109995;1;18;0.6766899063183875;0.5649717514124294;0.6864406779661016;0.7156394203615591;0.13006200986888575;0.5511081310405951;0.017102935026248003;0.0;1.0;0.045454545454545456;0.6206896551724138
81;101;7.80065298;-14.0980225;182;1419.71884236;9.359971600000108;0.0343556600000738;2.4524733599998854;20.574077760000137;20;-13.327213;11.976;7.7963571;0.0658;-6502.6567;17.0151;181.985692649;12.856;1418.9369922;-16.54145219999994;20.07941220000014;-0.7818501599999763;32.11546826178415;2.197802197802198;1143.4518370129745;0.0741249316661101;-1;-1;1417.6687272755917;1;19;0.6807963401188318;0.5706214689265536;0.6864406779661016;0.7183578280898711;0.14332120048868113;0.5500969211889752;0.0168858105944827;0.0;0.0;0.045454545454545456;0.6551724137931034
81;102;7.81752682;-16.9152832;183;1430.60740806;10.888565700000072;0.1747753399999965;2.983233280000149;20.24853730000018;21;-16.587260999999998;9.331;7.8156741;0.051;-9007.2534;30.4442;182.982192843;10.017;1430.2683603;-15.168924899999984;19.931148000000043;-0.3390477600000849;32.232999873805014;2.4098360655737703;1141.365241433096;0.0739221270954572;-1;1;1427.6508061085867;1;20;0.6862071196401909;0.576271186440678;0.6864406779661016;0.7210712615768068;0.15714817204402354;0.5490930924599435;0.016670468311377543;0.0;1.0;0.045454545454545456;0.6896551724137931
81;103;7.82438469;-17.9232178;184;1439.6867829599998;9.07937489999972;0.556051079999861;3.4730094199996984;19.967940599999796;22;-16.883354999999998;10.012;7.8186727;0.0544;-5831.7688;16.2517;183.981874973;10.747;1438.6357768;-15.000047999999952;19.69878460000013;-1.0510061599998153;32.35031759636025;2.630434782608696;1139.2937936109483;0.0737209780774485;-1;-1;1437.4265797548385;1;21;0.6902025988661178;0.5819209039548022;0.6864406779661016;0.7237797570319351;0.17153366723705088;0.5480965510819142;0.016456883929906727;0.0;0.0;0.045454545454545456;0.7241379310344828
81;104;7.83916283;-20.4101562;185;1450.24512355;10.55834059000017;0.6901795500000389;4.012201930000174;19.63771548999989;23;-19.757745;20.674;7.8355756;0.1118;-8216.5333;26.2493;184.978789189;22.194;1449.581486;-13.665098999999929;19.313125699999976;-0.6636375499999758;32.46742297798574;2.85945945945946;1137.2373021478252;0.0735214622093807;-1;1;1446.999388978758;1;22;0.6954292245183293;0.5875706214689266;0.6864406779661016;0.7264833502060556;0.1864686289276925;0.5471072049759421;0.016245033662394964;0.0;1.0;0.045454545454545456;0.7586206896551724
81;105;7.84427786;-21.1293945;186;1459.03568196;8.790558409999903;1.0849014099999297;4.511168439999892;19.348899000000078;24;-19.88294;20.751;7.8375161;0.1116;-5202.0427;23.4877;185.978654787;22.276;1457.7779945999998;-13.396612800000236;19.142217799999752;-1.2576873599998637;32.584317547703584;3.096774193548387;1135.1955790812865;0.0733235575106766;-1;-1;1456.3725029366365;1;21;0.6993430944489621;0.5932203389830508;0.6864406779661016;0.7291820763994564;0.2019441947530836;0.5461249637162163;0.016034894169389552;0.0;0.0;0.045454545454545456;0.7241379310344828
81;106;7.85699224;-23.2799072;187;1469.25754888;10.22186692000014;1.2146030200001403;5.058243480000101;19.01242533000004;25;-22.444592;8.048;7.852465;0.043;-7457.637;9.5248;186.97590474;8.64;1468.410955;-12.148885100000072;18.82946900000004;-0.8465938800000004;32.70100281537152;3.342245989304813;1133.1684398053874;0.073127242412713;-1;1;1465.5491210858315;1;20;0.7044203811345604;0.5988700564971752;0.6864406779661016;0.7318759704699812;0.2179516919196187;0.5451497384916836;0.015826442548859523;0.0;1.0;0.045454545454545456;0.6896551724137931
81;107;7.86038351;-23.7030029;188;1477.75209988;8.494551000000001;1.6236679700000425;5.565920320000032;18.71641792000014;26;-22.336403;29.904;7.8530537;0.1591;-4525.3784;31.5712;187.976020886;32.103;1476.3740956;-11.59959999999986;18.596101000000257;-1.3780042799999137;32.817480272024206;3.595744680851064;1131.155702993175;0.0729324957489472;-1;-1;1474.532375033163;1;19;0.7082228167896321;0.6045197740112994;0.6864406779661016;0.7345650668409082;0.23448263216121565;0.544181442068763;0.015619656325711662;0.0;0.0;0.045454545454545456;0.6551724137931034
81;108;7.87105513;-25.5090332;189;1487.62941957;9.877319689999922;1.747199529999989;6.121448330000021;18.371870689999923;27;-24.616105;8.368;7.8662704;0.0443;-6772.0862;16.3636;188.973573525;8.983;1486.7251056000002;-10.530550799999853;18.31415060000005;-0.9043139699999756;32.93375139020674;3.857142857142857;1129.157190521374;0.0727392967453307;-1;1;1483.3253303247689;1;18;0.7131654708839231;0.6101694915254238;0.6864406779661016;0.7372493995086498;0.2515287068576354;0.5432199887551128;0.015414513441611558;0.0;1.0;0.045454545454545456;0.6206896551724138
81;109;7.87271786;-25.6245117;190;1495.8163934;8.186973829999943;2.169693889999735;6.636568759999818;18.064293519999865;28;-24.366236;7.252;7.8660345;0.0382;-3949.6288;14.4634;189.973841771;7.784;1494.546555;-10.032;18.172459399999816;-1.269838400000026;33.0498176243004;4.126315789473685;1127.1727273971928;0.0725476250110011;-1;-1;1491.9309881795662;1;17;0.7169002483501025;0.615819209039548;0.6864406779661016;0.7399290020502737;0.26908178230695967;0.5422652943644186;0.015210992245100141;0.0;0.0;0.045454545454545456;0.5862068965517241
81;110;7.88136816;-27.078125;191;1505.34131856;9.524925160000066;2.287692160000006;7.199503530000129;17.71189899000001;29;-26.282951;7.349;7.8771445;0.0385;-5991.7073;9.8864;190.971784093;7.889;1504.5345995;-9.079643399999943;17.809493899999886;-0.8067190599999776;33.16568041084109;4.403141361256544;1125.2021416871744;0.0723574605292421;-1;1;1500.352287168389;1;16;0.7216695847763919;0.6214689265536724;0.6864406779661016;0.7426039076308538;0.2871338951465774;0.5413172761821645;0.01500907148199479;0.0;1.0;0.045454545454545456;0.5517241379310345
81;111;7.88131523;-26.8779297;192;1513.2125241600002;7.871205600000167;2.723868290000155;7.722506860000294;17.396130760000233;30;-25.872249;31.671;7.8760167;0.165;-3320.4029;32.1843;191.972225;34.0;1512.1952064;-8.464627199999988;17.64865140000009;-1.0173177600001964;33.28134116883046;4.6875;1123.2452644480284;0.0721687836487032;-1;-1;1508.5921048407756;1;15;0.7253275592213048;0.6271186440677966;0.6864406779661016;0.7452741490106538;0.30567724791726525;0.5403758529323571;0.014808730286066094;0.0;0.0;0.045454545454545456;0.5172413793103449
81;112;7.88794899;-27.9681396;193;1522.37415507;9.161630909999758;2.836526909999975;8.292464499999824;17.032836509999925;31;-27.477218;6.707;7.8853445;0.0348;-5247.9637;12.2808;192.970501994;7.2;1521.8714885;-7.492317899999907;17.336888999999967;-0.5026665699997466;33.39680130004011;4.979274611398964;1121.3019296593782;0.0719815750748694;-1;1;1516.6532593012978;1;14;0.7299480276914423;0.6327683615819208;0.6864406779661016;0.7479397585521501;0.32470420476517237;0.5394409447451715;0.014609948169980416;0.0;1.0;0.045454545454545456;0.48275862068965514
81;113;7.88630962;-27.4667969;194;1529.94406628;7.5699112100001;3.175866699999915;8.610723559999997;16.731542119999858;32;-26.937498;13.972;7.8835211;0.072;-2729.6315;22.3433;193.971081408;15.0;1529.4030934;-6.839140200000256;17.20788699999987;-0.5409728800000266;33.51206218930888;5.278350515463917;1119.3719741583589;0.0717958158617738;-1;-1;1524.538510737255;1;13;0.7335444030978584;0.6384180790960452;0.6864406779661016;0.7506007682268948;0.34420728727673355;0.5385124731254871;0.014412705016499994;0.0;0.0;0.045454545454545456;0.4482758620689655
81;114;7.89098597;-28.1936035;195;1538.74226415;8.798197869999967;3.2875910099999146;9.196244520000164;16.368109080000067;33;-28.155292000000003;11.126;7.8907293;0.0571;-4417.2524;12.2333;194.969774052;11.944;1538.6922135;-5.976457500000018;16.820725000000092;-0.0500506500000028;33.62712520483358;5.584615384615384;1117.4552375760086;0.0716114874039432;-1;1;1532.2505628994702;1;12;0.7379799999617996;0.6440677966101694;0.6864406779661016;0.7532572096222286;0.36417917044173875;0.5375903609222872;0.01421698106993062;0.0;1.0;0.045454545454545456;0.41379310344827586
81;115;7.88805962;-27.4395752;196;1546.05968552;7.31742136999992;3.752723869999727;9.741372879999972;16.115619239999887;34;-27.496598;12.109;7.88829;0.0618;-2148.3639;14.3556;195.970481189;13.0;1546.1048400000002;-5.20679879999999;16.701746600000188;0.0451544800000647;33.74199169845321;5.8979591836734695;1115.5515622753924;0.0714285714285714;-1;-1;1539.7920645378658;1;11;0.7415195626440573;0.6497175141242938;0.6864406779661016;0.7559091139478415;0.3846126787399822;0.5366745322988901;0.01402275692781113;0.0;0.0;0.045454545454545456;0.3793103448275862
81;116;7.89178371;-27.9899902;197;1554.68139087;8.621705350000184;3.860755590000053;10.335121170000091;15.939126720000104;35;-28.354222;13.575;7.8935725;0.0689;-3608.8367;14.3969;196.969560492;14.573;1555.0337825;-4.350213100000052;16.3415689999999;0.3523916300000564;33.856663005926926;6.218274111675127;1113.6607932914037;0.0712470499879096;-1;1;1547.1656107934157;1;10;0.745783173074857;0.655367231638418;0.6864406779661016;0.7585565120421911;0.40550078234709974;0.5357649127039897;0.013830013532833363;0.0;1.0;0.045454545454545456;0.3448275862068966
