Z,N,BE/A_DZ10,MassExcess_DZ10,A,BE,S1n,S1p,S2p,S2n,MassExcess_AME,BE/A_AME,Atomic_Mass,diff
95,129,7.54634571,43.2844238,224,1690.38143904,7.236168319999933,0.17756493000001683,2.421399840000049,15.964112460000024,43.26,7.546,224.046442,0.0003457099999994995
85,139,7.65180731,27.484375,224,1714.0048374399998,4.006548959999918,7.43041960000005,16.100829939999812,9.20768553999983,27.711018,7.650735399999999,224.029749,0.0010719100000002868
84,140,7.64151525,30.5722656,224,1711.6994160000002,5.124998160000359,9.201018920000251,16.759428180000214,8.647541520000232,29.91,7.644,224.03211,-0.0024847499999998135
90,135,7.6616745,21.7722168,225,1723.8767625,5.7426978599999075,5.469688900000165,9.779591299999993,13.267367050000075,22.310192999999998,7.6592229,225.023950975,0.0024516000000005533
89,136,7.66723776,21.3028564,225,1725.128496,6.721422400000165,4.402863360000083,11.322255060000089,12.381137110000054,21.637305,7.6656906,225.023228601,0.001547160000000325
84,141,7.62318373,35.126709,225,1715.21633925,3.5169232499997634,9.194487729999764,17.283847100000003,8.641921410000123,34.58,7.626,225.037123,-0.002816270000000287
87,138,7.6642561,23.5383301,225,1724.4576225,5.828701540000111,5.955913380000084,14.459334020000142,10.651381560000118,23.820601999999997,7.662941200000001,225.025572466,0.0013148999999996747
92,133,7.63291979,26.6772461,225,1717.40695275,6.613296429999991,4.0050673099999585,6.797557300000108,15.0492352199999,27.372001,7.6297717,225.02938505,0.0031480899999998257
93,132,7.60997772,31.0570068,225,1712.244987,8.558463160000201,1.4513306799999555,5.357731379999905,15.941117370000029,31.618098000000003,7.6074231,225.033943422,0.00255461999999973
91,134,7.64904308,23.8319092,225,1721.034693,7.6328075599999465,2.900628359999928,8.287334110000074,14.147437379999928,24.35664,7.6466504,225.026147927,0.002392679999999814
86,139,7.65581417,26.2200928,225,1722.55818825,4.056479130000071,8.553350810000211,15.983770410000261,9.809020830000009,26.534143,7.6543581000000005,225.028485572,0.0014560699999996984
94,131,7.58347416,36.237793,225,1706.281686,7.4936456800001,2.5951621600002,3.9239684699998634,16.07781189000002,36.3,7.583,225.03897,0.00047415999999955716
88,137,7.66940069,21.5985107,225,1725.61515525,4.8895226100000855,6.986234290000084,12.865987829999995,11.517984049999995,21.993044,7.6675866,225.023610502,0.0018140899999998794
85,140,7.63983583,30.5977783,225,1718.96306175,4.958224310000105,7.263645749999796,16.464664670000047,8.964773270000023,30.3,7.641,225.032528,-0.00116417000000002
95,130,7.55090475,42.7835693,225,1698.95356875,8.5721297099999,0.16552842999999484,2.649699119999923,15.808298029999833,42.39,7.553,225.045508,-0.002095249999999993
88,138,7.66358662,23.3143311,226,1731.97057612,6.355420869999989,7.512953619999962,13.468867000000046,11.244943480000074,23.667576,7.6619636,226.025408186,0.0016230200000002526
93,133,7.60761738,32.0517578,226,1719.3215278799998,7.076540879999811,1.9145751299997755,5.919642439999734,15.635004040000013,32.816877,7.6041714,226.035230364,0.0034459799999995155
94,132,7.58982086,35.2913818,226,1715.2995143599999,9.01782835999984,3.054527359999838,4.505858039999794,16.51147403999994,35.63,7.588,226.03825,0.0018208599999995911
84,142,7.61152077,38.2105713,226,1720.20369402,4.987354770000138,9.725209019999966,17.81631865999998,8.504278019999902,37.549,7.614,226.04031,-0.0024792299999996104
85,141,7.62282753,34.8730469,226,1722.75902178,3.79596003000006,7.542682530000093,16.737170259999857,8.754184340000165,34.66,7.624,226.037209,-0.001172469999999315
95,131,7.55211496,43.0306396,226,1706.77798096,7.824412209999991,0.4962949599998865,3.0914571200000864,16.39654191999989,42.97,7.552,226.04613,0.00011496000000033035
92,134,7.63505697,26.6326904,226,1725.52287522,8.115922469999987,4.488182219999999,7.388810579999927,14.729218899999978,27.328796999999998,7.631916599999999,226.029338669,0.0031403700000005585
86,140,7.64629459,28.7871094,226,1728.06257734,5.504389089999904,9.09951559000001,16.363161339999806,9.560868219999975,28.747194,7.6464108,226.03086138,-0.00011620999999983894
89,137,7.65719843,23.9758301,226,1730.52684518,5.398349179999968,4.911689929999966,11.89792422000005,12.119771580000133,24.309201,7.6556628,226.026096999,0.001535630000000232
90,136,7.65975332,22.6160889,226,1731.1042503200001,7.2274878200000785,5.975754320000078,10.378617680000161,12.970185679999986,23.197649000000002,7.657119499999999,226.024903699,0.002633820000000675
91,135,7.64276457,25.6732178,226,1727.26479282,6.23009981999985,3.3880303199998707,8.857719220000035,13.862907379999797,26.0336,7.6411093,226.027948217,0.0016552699999996534
87,139,7.65063,27.0250244,226,1729.0423799999999,4.584757499999796,6.484191749999809,15.03754256000002,10.413459039999907,27.520539,7.6483768,226.029544512,0.002253199999999289
86,141,7.62947798,33.0296631,227,1731.89150146,3.8289241200000106,9.13247967999996,16.675162210000053,9.333313209999915,32.885835,7.6300508,227.035304393,-0.0005728200000003625
95,132,7.55910397,41.9633789,227,1715.91660119,9.138620230000015,0.617086830000062,3.6716141899999,16.963032440000006,42.18,7.558,227.045282,0.0011039699999999542
89,138,7.65180969,25.6131592,227,1736.96079963,6.433954450000101,4.990223510000078,12.50317713000004,11.83230363000007,25.849515,7.6507084,227.027750594,0.0011012900000002546
92,135,7.62923527,28.390625,227,1731.83640629,6.313531069999954,4.571613470000102,7.959643789999973,14.42945353999994,29.045034,7.6262918,227.031181124,0.002943469999999948
90,137,7.65009165,25.2209473,227,1736.57080455,5.466554229999929,6.043959370000039,10.955649300000005,12.694042050000007,25.804758999999997,7.6474591,227.027702546,0.0026325500000004
85,142,7.610044,38.2233887,227,1727.479988,4.720966220000037,7.276293979999991,17.001502999999957,8.516926250000097,37.43,7.613,227.040183,-0.0029560000000001807
88,139,7.65025473,26.7486572,227,1736.60782371,4.637247590000015,7.5654437100001815,14.04963545999999,10.992668460000004,27.177464,7.6483048,227.029176205,0.0019499300000003217
93,134,7.6103344,31.8986816,227,1727.5459088,8.224380920000158,2.0230335799999466,6.511215799999945,15.30092179999997,32.579018,7.6072771,227.034975012,0.0030573000000000405
87,140,7.6414423,29.5313721,227,1734.6074021,5.565022100000078,6.544824759999983,15.644340349999993,10.149779599999874,29.682445,7.6407162,227.031865413,0.0007260999999996187
94,133,7.58798838,36.1889648,227,1722.47336226,7.173847900000055,3.151834380000082,5.066409509999858,16.191676259999895,36.77,7.585,227.039474,0.0029883799999996796
91,136,7.64134836,26.4233398,227,1734.58607772,7.321284900000137,3.481827399999929,9.457581720000007,13.551384719999987,26.830371,7.6394945,227.028803586,0.001853860000000651
84,143,7.59292221,42.8924561,227,1723.59334167,3.3896476499999153,9.705226690000018,18.327676920000158,8.377002420000053,42.281,7.596,227.04539,-0.003077789999999858
93,135,7.60668039,33.1929932,228,1734.32312892,6.777220120000038,2.486722630000031,7.058336100000133,15.001601040000196,33.825,7.604,228.036313,0.002680390000000088
94,134,7.59279108,35.5772705,228,1731.15636624,8.683003979999967,3.610457439999891,5.633491019999838,15.856851880000022,36.107809,7.5904039,228.038763325,0.002387179999999489
95,133,7.55934525,42.4206543,228,1723.5307169999999,7.61411580999993,1.057354739999937,4.209189120000019,16.752736039999945,42.85,7.557,228.046001,0.0023452499999994103
91,137,7.63393736,28.5430908,228,1740.53771808,5.951640360000056,3.966913530000056,10.010872900000095,13.272925260000193,28.923599,7.6322076,228.031050758,0.0017297599999999136
89,139,7.64080524,28.5418701,228,1742.10359472,5.142795089999936,5.495771009999999,13.06121472000018,11.576749540000037,28.894654,7.6391973,228.031019685,0.0016079399999995303
86,142,7.61910105,35.8374023,228,1737.1550394,5.263537940000106,9.67505140000003,16.95134538000002,9.092462060000116,35.243466,7.6216457,228.037835415,-0.002544649999999926
87,141,7.62702322,33.2489014,228,1738.96129416,4.353892060000135,7.069792700000107,16.202272380000068,9.918914160000213,33.384221,7.6263689,228.035839433,0.000654319999999764
90,138,7.64696455,26.3551025,228,1743.5079174,6.937112849999949,6.547117769999886,11.537341279999964,12.403667079999877,26.770899,7.6450807,228.028739741,0.0018838499999995761
88,140,7.6434083,28.7305908,228,1742.6970924,6.089268689999926,8.08969030000003,14.634515060000012,10.726516279999942,28.940193999999998,7.6424289,228.031068574,0.0009794000000002967
85,143,7.5936265,42.4281006,228,1731.346842,3.8668539999998757,7.753500329999952,17.45872701999997,8.587820219999912,41.88,7.596,228.04496,-0.0023735000000000284
92,136,7.62999582,28.6593018,228,1739.63904696,7.802640670000073,5.0529692400000386,8.534796639999968,14.116171740000027,29.220001,7.6274763000000005,228.031368959,0.0025195199999998863
85,144,7.58158445,45.6633301,229,1736.18283905,4.83599705000006,7.7483573299998625,17.98384820000001,8.702851049999936,44.89,7.585,229.048191,-0.003415549999999712
86,143,7.60157871,40.3023682,229,1740.76152459,3.6064851899998303,9.414682589999984,17.168182919999936,8.870023129999936,39.3624,7.6056227,229.042257272,-0.004043989999999553
88,141,7.62919903,32.4127197,229,1747.08657787,4.389485469999954,8.125283709999849,15.195076409999956,10.47875415999988,32.561963,7.6284862,229.034956703,0.0007128299999994425
87,142,7.61689758,36.0119629,229,1744.26954582,5.308251659999996,7.114506419999998,16.789557820000027,9.662143720000131,35.668253,7.618338,229.038291443,-0.0014404199999997758
94,135,7.58959675,36.7873535,229,1738.0176557500001,6.861289510000233,3.694526830000086,6.181249460000117,15.5442934900002,37.394923999999996,7.5868834,229.040145099,0.002713350000000503
91,138,7.63124084,29.5979004,229,1747.55415236,7.016434279999885,4.0462349599999925,10.593352729999879,12.96807463999994,29.896848000000002,7.629875200000001,229.032095585,0.0013656399999995017
92,137,7.62297344,30.7089844,229,1745.66091776,6.021870799999988,5.123199679999971,9.090113210000027,13.824511470000061,31.21062,7.6207218,229.033505976,0.002251639999999888
90,139,7.63626528,29.2297363,229,1748.70474912,5.196831720000091,6.601154400000041,12.09692541000004,12.13394457000004,29.585517,7.634651,229.031761357,0.001614280000000079
95,134,7.56472349,41.7010498,229,1732.3216792100002,8.790962210000316,1.1653129700002864,4.775770410000177,16.405078020000246,42.180414,7.5625697,229.045282534,0.0021537900000003773
89,140,7.63430023,30.4620361,229,1748.25475267,6.15115794999997,5.557660270000042,13.647350570000071,11.293953039999906,30.689936000000003,7.6332446,229.032947,0.001055629999999752
93,136,7.60794735,33.3674316,229,1742.21994315,7.896814230000018,2.580896189999976,7.633865430000014,14.674034350000056,33.801378,7.605992100000001,229.036287269,0.0019552499999990758
94,136,7.59292841,36.5029297,230,1746.3735343,8.355878549999943,4.153591150000011,6.734487339999987,15.217168060000176,36.93217,7.591001599999999,230.039648313,0.0019268100000005006
91,139,7.62275934,31.9888916,230,1753.2346482,5.680495840000049,4.52989907999995,11.131053479999991,12.696930119999934,32.173543,7.6218958,230.034539717,0.000863540000000107
93,137,7.60306358,34.9543457,230,1748.7046234,6.484680249999883,3.043705639999871,8.166905319999842,14.381494479999901,35.236615,7.6017751,230.03782806,0.0012884799999994812
87,143,7.60172844,39.9553223,230,1748.3975412,4.127995379999902,7.63601661000007,17.050699200000054,9.436247039999898,39.486769,7.6037052,230.042390787,-0.001976760000000688
86,144,7.59038877,43.3458252,230,1745.7894171,5.027892510000129,9.606578050000053,17.354935379999915,8.634377699999959,42.17,7.595,230.045271,-0.004611230000000077
95,135,7.56357718,42.4713135,230,1739.6227514,7.301072189999786,1.6050956499998392,5.299622479999925,16.092034400000102,42.872,7.562,230.046025,0.0015771799999999558
92,138,7.62242842,31.2825928,230,1753.1585366000002,7.4976188400000865,5.604384240000172,9.650619200000165,13.519489640000074,31.615016999999998,7.6209227,230.033940114,0.0015057199999999327
90,140,7.63199043,30.6480713,230,1755.3577989,6.653049779999947,7.103046230000018,12.66070650000006,11.849881500000038,30.862512,7.6309974,230.033132267,0.0009930300000000614
88,142,7.62137413,34.654541,230,1752.9160499000002,5.829472030000261,8.646504080000113,15.761010500000111,10.218957500000215,34.516306,7.6219144,230.037054776,-0.0005402699999992322
89,141,7.62238407,33.6400146,230,1753.1483361,4.893583430000035,6.061758230000123,14.187041939999972,11.044741380000005,33.838386,7.6214604,230.036327,0.00092366999999971
90,141,7.62030315,33.7872314,231,1760.29002765,4.932228749999922,7.141691549999905,13.203449780000028,11.585278529999869,33.815811000000004,7.6201188,231.036302764,0.00018434999999961121
92,139,7.61425924,33.6185303,231,1758.89388444,5.735347839999804,5.659236239999927,10.189135319999878,13.23296667999989,33.805952,7.613387899999999,231.03629218,0.0008713400000006644
95,136,7.56741428,42.0927734,231,1748.07269868,8.44994728000006,1.6991643799999565,5.852755529999968,15.751019469999846,42.41,7.566,231.045529,0.001414280000000545
88,143,7.60633469,38.5784912,231,1757.0633133899998,4.147263489999659,8.66577218999987,16.30178879999994,9.97673551999992,38.216488,7.6078418,231.041027085,-0.0015071100000003668
94,137,7.58843231,38.0200195,231,1752.92786361,6.554329309999957,4.223240210000085,7.266945849999956,14.9102078599999,38.308577,7.5871224,231.041125946,0.0013099099999998032
93,138,7.602952,35.4483643,231,1756.2819120000001,7.577288600000202,3.1233753999999863,8.727759640000158,14.061968850000085,35.623686,7.6021320999999995,231.038243598,0.0008199000000006507
86,145,7.57269812,47.9134521,231,1749.29326572,3.5038486199998715,9.344459420000021,17.605247830000053,8.53174113,46.55,7.579,231.049973,-0.006301879999999649
96,135,7.54310656,46.925415,231,1742.45761536,7.384629659999973,2.8348639600001206,4.43995960999996,16.61080351999999,47.27,7.542,231.050746,0.0011065600000002007
89,142,7.61482239,35.8356934,231,1759.02397209,5.875635989999864,6.1079221899997265,14.75442626999984,10.7692194199999,35.762853,7.6150768,231.038393,-0.00025441000000014924
87,144,7.59070492,42.9714355,231,1753.4528365200001,5.055295320000141,7.663419420000082,17.269997470000135,9.183290700000043,42.080574999999996,7.5945009,231.045175353,-0.003795979999999588
91,140,7.61883926,33.3430176,231,1759.95186906,6.717220859999998,4.594070160000001,11.69711639000002,12.397716700000046,33.424338000000006,7.6184267,231.0358825,0.00041256000000000626
91,141,7.60933733,36.0001221,232,1765.36626056,5.414391499999965,5.076232910000044,12.21792445999995,12.131612359999963,35.946549,7.6095072,232.038590205,-0.0001698700000005715
94,138,7.5903635,38.0548096,232,1760.964332,8.036468389999982,4.6824199999998655,7.805795399999852,14.59079769999994,38.360915,7.588983900000001,232.041182133,0.0013795999999990372
90,142,7.61493874,35.4827881,232,1766.66578768,6.375760030000038,7.641815590000078,13.749737779999805,11.30798877999996,35.446709999999996,7.6150338,232.038053606,-9.505999999959158e-05
93,139,7.59689474,37.3218994,232,1762.47957968,6.197667679999768,3.58569523999995,9.244931479999877,13.77495627999997,37.359,7.597,232.040107,-0.00010526000000066205
88,144,7.59757948,41.0749512,232,1762.6384393600001,5.575125970000272,9.185602840000001,16.849022260000083,9.722389459999931,40.496955,7.6000099,232.043475267,-0.0024304199999996
87,145,7.57482958,47.1352539,232,1757.36046256,3.9076260399999683,8.067196840000179,17.4116562600002,8.96292136000011,46.072834,7.5793481,232.049461219,-0.004518519999999526
89,143,7.60204124,39.2573242,232,1763.6735676800001,4.649595590000217,6.6102542900002845,15.276026480000155,10.525231580000082,39.154423,7.6024245,232.042034,-0.0003832599999995523
92,140,7.61246395,34.4923096,232,1766.0916364000002,7.197751960000232,6.139767340000162,10.733837500000163,12.933099800000036,34.609445,7.6118984,232.037154765,0.0005655500000001368
95,137,7.56494761,43.1690674,232,1755.06784552,6.995146839999961,2.1399819099999604,6.363222120000046,15.445094120000022,43.42,7.564,232.046613,0.0009476099999998766
96,136,7.54890013,46.1097412,232,1751.34483016,8.88721479999981,3.272131479999871,4.971295859999827,16.271844459999784,46.333,7.548,232.04974,0.0009001299999997769
95,138,7.56732225,43.1221924,233,1763.18608425,8.11823873000003,2.2217522500000086,6.904172249999874,15.113385569999991,43.285,7.567,233.046468,0.0003222499999999684
