Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance;rescaled_ame_S1p;rescaled_ame_S1n;rescaled_ame_S2p;rescaled_ame_S2n
48;79;8.31782436;-68.8511963;127;1056.36369372;4.827209820000007;14.811550619999934;28.388729969999986;11.643521219999911;31;-68.741199;6.2;8.3168971;0.0488;8138.6978;11.7675;126.926203291;6.656;1056.2459317;29.370931700000074;15.359931700000072;11.535744199999955;4.556779900000198;-0.1177620199998727;25.26596056564665;7.566929133858268;448.8189530401485;0.0887356509416113;1;-1;1042.874744303035;2;3;0.5076097182198058;0.4463276836158192;0.4067796610169492;0.560224341854493;0.4934481222021911;0.21591982823133413;0.03239978859047078;1.0;0.0;0.09090909090909091;0.10344827586206896;0.9357606805365812;0.9350900715866592;0.906564503645635;0.9148757374855873
48;80;8.30450058;-67.3922119;128;1062.97607424;6.612380519999988;15.523536179999835;29.178167699999904;11.439590339999995;32;-67.23824499999999;6.432;8.3032367;0.0503;6951.8716;6.5665;127.927816778;6.905;1062.8142976;29.992297599999933;15.826297599999933;11.125145800000055;6.568365899999859;-0.1617766399999709;25.398416831491183;8.0;447.6470966550323;0.0883883476483184;1;1;1046.8152516248497;2;2;0.5107461426468362;0.4519774011299435;0.4067796610169492;0.5632823384319006;0.5216891697787993;0.21535606632317017;0.03203101443579143;1.0;1.0;0.09090909090909091;0.06896551724137931;0.9375545566052631;0.9407288265076614;0.9087252321999418;0.9137591799551853
48;81;8.27621841;-63.9770508;129;1067.63217489;4.6561006500000985;15.571383850000077;29.935098649999876;11.268481170000086;33;-63.122142;5.31;8.2695311;0.0412;9712.7471;5.6637;128.932235597;5.7;1066.7695119;30.44951190000004;15.76151190000004;10.523580199999968;3.955214300000109;-0.8626629899999898;25.530528603808893;8.44186046511628;446.4873839549836;0.0880450906325623;1;-1;1050.5485646095167;2;1;0.5126347753651597;0.4576271186440678;0.4067796610169492;0.5663323817424754;0.5505033971793726;0.21479814655330293;0.03166653670618794;1.0;0.0;0.09090909090909091;0.034482758620689655;0.9373053584610106;0.9334037996662409;0.9103151424178149;0.9121233172710856
48;82;8.26185131;-62.3140869;130;1074.0406703;6.408495410000114;16.29519473000005;30.718770780000117;11.064596060000213;34;-61.117597;22.356;8.2525868;0.172;8788.9322;22.4274;129.934387563;24.0;1072.836284;31.300283999999984;16.584283999999986;10.021986400000053;6.066772099999944;-1.2043863000001238;25.66229943873142;8.892307692307693;445.33959641367767;0.0877058019307029;1;1;1054.0794973549398;2;0;0.5155316864839002;0.4632768361581921;0.4067796610169492;0.5693745538860582;0.5798775771772039;0.2142459637921113;0.031306272618179615;1.0;1.0;0.09090909090909091;0.0;0.9404701506985423;0.939322789426426;0.9132736046856637;0.9107593121152132
48;83;8.21357632;-56.180542;131;1075.97849792;1.93782761999978;16.211500019999903;31.25203517;8.346323029999894;35;-55.211760000000005;19.238;8.2061204;0.1469;12812.6089;19.3644;130.94072774;20.653;1075.0017724;31.9077723999999;16.5417723999999;8.232260499999859;2.165488399999915;-0.9767255199999454;25.79373282864238;9.35114503816794;444.2035210795208;0.0873704056661038;1;-1;1057.4127169563255;2;1;0.5165657169897542;0.4689265536723164;0.4067796610169492;0.5724089354907499;0.6097988864303714;0.21369941559189065;0.030950141604311462;1.0;0.0;0.09090909090909091;0.034482758620689655;0.9403066298624745;0.9283869494167994;0.9153860758275307;0.9058924350621094
48;84;8.17869949;-51.7189941;132;1079.58833268;3.609834760000013;16.834941070000013;31.821628279999917;5.547662379999792;36;-50.46542899999999;60.068;8.1691421;0.4551;11946.1243;84.9236;131.945823136;64.485;1078.3267572000002;32.34675720000011;16.964757200000108;5.490473200000124;3.3249848000002094;-1.261575479999692;25.92483220379743;9.818181818181818;443.0789503921744;0.0870388279778489;1;1;1060.5527490688614;2;2;0.5181534122711978;0.4745762711864407;0.4067796610169492;0.5754356057503129;0.6402548901830719;0.21315840209858547;0.030598065237463973;1.0;1.0;0.09090909090909091;0.06896551724137931;0.941933640564022;0.9316371788533669;0.9169125950527849;0.8984365773272133
48;85;8.12978363;-45.3205566;133;1081.26122279;1.6728901100002531;16.74585659000013;32.36946256000033;5.282724870000266;37;-44.14;200.0;8.121;2.0;13550.0;283.0;132.952614;215.0;1080.093;33.01;17.097;5.0912276000001;1.7662427999998909;-1.1682227900000726;26.055600933891245;10.293233082706768;441.9656820064561;0.086710996952412;1;-1;1063.503983219727;2;3;0.5189968011971994;0.480225988700565;0.4067796610169492;0.5784546424603482;0.6712335276571206;0.21262282596707088;0.030249967158298335;1.0;0.0;0.09090909090909091;0.10344827586206896;0.9424423123905328;0.9272678085539733;0.9192189457173426;0.897350891944221
48;86;8.09389019;-40.5692139;134;1084.58128546;3.320062669999743;17.389516879999746;32.95264234000001;4.992952779999996;38;-39.46;300.0;8.086;2.0;12510.0;361.0;133.957638;322.0;1083.524;-166.641;17.795;5.1972427999998905;3.431;-1.0572854600000028;26.18604232957348;10.776119402985074;440.8635186232671;0.086386842558136;1;1;1066.270677882524;2;4;0.5206351192161668;0.4858757062146893;0.4067796610169492;0.5814661220532935;0.7027230980975617;0.21209259227981447;0.02990577300568513;1.0;1.0;0.09090909090909091;0.13793103448275862;0.9451271688432459;0.931934354182038;0.2249555228355714;0.8976391835447165
48;87;8.04444122;-33.9160156;135;1085.9995646999998;1.418279239999947;17.29398819999983;33.51296638999975;4.73834190999969;39;-32.82;400.0;8.036;3.0;14290.0;500.0;134.964766;429.0;1084.86;-177.768;-175.782;4.767;1.336;-1.1395646999999371;26.31615964391579;11.266666666666667;439.7722678272151;0.086066296582387;1;-1;1068.856965326429;2;5;0.5212730652591107;0.4915254237288136;0.4067796610169492;0.5844701196322928;0.7347122474384757;0.21156760846875922;0.029565410349973092;1.0;0.0;0.09090909090909091;0.1724137931034483;0.20053339012284255;0.9260617782347498;0.18626265825485067;0.8964692061696434
49;47;8.05572796;-36.8325195;96;773.3498841600001;15.229950310000165;-1.5139792399997989;0.0439550800000461;33.33663726000009;-2;-38.09;500.0;8.069;5.0;0.0;0.0;95.959109;537.0;774.624;0.252;-1.621;-308.9;-310.236;1.2741158399999222;20.965931153671168;0.0416666666666666;513.6653132649437;0.1020620726159657;-1;-1;766.8020745432467;1;3;0.3731339720115499;0.2655367231638418;0.4152542372881356;0.4609502520956344;0.0027171310925979087;0.24711640508336497;0.0465500715931603;0.0;0.0;0.045454545454545456;0.10344827586206896;0.8704435400669173;0.05268219205409719;0.8053067629245639;0.04350131616159414
49;48;8.15340805;-46.2919312;97;790.88058085;17.5306966899999;-1.0711705100000015;2.071529700000042;32.76064700000006;-1;-47.39;401.0;8.165;4.0;0.0;0.0;96.949125;430.0;792.005;2.08;-0.859;-292.855;17.381;1.1244191499999945;21.111276288848163;0.0103092783505154;511.894039498669;0.1015346165133619;-1;1;781.7525124661821;1;2;0.3814334781286216;0.2711864406779661;0.4152542372881356;0.4643058119332927;0.0006722798579623661;0.24626427278196794;0.045990007285897486;0.0;1.0;0.045454545454545456;0.06896551724137931;0.8733745724694494;0.9710381415160093;0.8116634229815026;0.08713316074575228
49;49;8.21954823;-52.8556519;98;805.51572654;14.635145689999945;0.4838855299999522;4.067026379999902;32.165842379999845;0;-53.906;304.0;8.23;3.0;0.0;0.0;97.942129;327.0;806.54;3.952131199999945;0.4407739000000292;31.916;14.535;1.0242734600000176;21.256122803129635;0.0;510.14694727511136;0.101015254455221;-1;-1;796.2045818513236;1;1;0.38837400637277536;0.2768361581920904;0.4152542372881356;0.4676498601902628;0.0;0.24542377384523717;0.045438537410252194;0.0;0.0;0.045454545454545456;0.034482758620689655;0.8783741517566744;0.9630604082721037;0.818173544218039;0.9702966258402766
49;50;8.29744148;-60.715271;99;821.44670652;15.930979980000076;0.9781145000000606;5.073394650000068;30.56612567000002;1;-61.376;298.0;8.304;3.0;-13400.0;500.0;98.93411;320.0;822.096;5.044426299999934;1.023060599999968;30.091;15.556;0.649293479999983;21.40047746918492;0.0101010101010101;508.423464722454;0.1005037815259212;-1;1;810.1734162741916;1;0;0.3958020667350772;0.2824858757062147;0.4152542372881356;0.4709825532260759;0.0006586984466904031;0.24459463315452265;0.044895444382381494;0.0;1.0;0.045454545454545456;0.0;0.8806139170916657;0.9659224130655076;0.8219718749798333;0.9653338264407074
49;51;8.32099628;-63.296814;100;832.0996279999999;10.652921479999918;1.359680600000047;5.758845599999859;26.583901459999996;2;-64.178146;2.236;8.3297495;0.0224;-7030.0;240.0;99.931101929;2.4;832.9749499999999;5.689663199999836;1.53598339999991;26.434949999999954;10.878949999999952;0.8753219999999828;21.544346900318832;0.04;506.72303909549913;0.1;-1;-1;823.6735446579436;1;1;0.400996814567326;0.288135593220339;0.4152542372881356;0.4743040437210403;0.002608445848893997;0.24377658479269373;0.044360518253109285;0.0;0.0;0.045454545454545456;0.034482758620689655;0.8825868742396936;0.9528119923808945;0.8242156121950917;0.9553917756216415
49;52;8.36571026;-68.062561;101;844.93673626;12.837108260000036;1.7086822599999325;6.538511199999903;23.490029739999954;3;-68.544901;11.662;8.370426;0.1155;-8239.277;300.2313;100.926414025;12.519;845.413026;6.410360399999889;1.6392760000000708;23.31702599999996;12.438076;0.4762897399999701;21.68773755577532;0.0891089108910891;505.0451359523125;0.0995037190209989;-1;1;836.7189211651305;1;2;0.40693605211675365;0.2937853107344633;0.4152542372881356;0.4776144807986857;0.00581089421783316;0.24296937164803567;0.04383355636691656;0.0;1.0;0.045454545454545456;0.06896551724137931;0.8829841891446047;0.9571824390856163;0.8267217539370981;0.9469130735092565
49;53;8.3824873;-70.0681152;102;855.0137046;10.076968340000008;2.1187258600000405;7.231092600000011;22.914076600000044;4;-70.694896;4.573;8.3885719;0.0448;-5760.0;100.0;101.924105911;4.909;855.6343338000001;7.134863800000167;2.147398100000108;22.659383800000185;10.221307800000185;0.6206292000001667;21.830655745813875;0.1568627450980392;503.3892383740613;0.0990147542976674;-1;-1;849.3229533332984;1;3;0.4118167728238807;0.2994350282485876;0.4152542372881356;0.48091401014296115;0.010229199407427437;0.24217274503892566;0.04331436303936431;0.0;0.0;0.045454545454545456;0.10344827586206896;0.8849386804038472;0.9509685299629278;0.8292411313024691;0.945124719363892
49;54;8.41932011;-74.1729736;103;867.1899713299999;12.176266729999952;2.446162370000025;8.017264869999849;22.25323506999996;5;-74.632397;8.98;8.4237199;0.0872;-7540.0;100.0;102.91987883;9.64;867.6431497;7.875953199999873;2.261665299999993;22.2301237;12.008815899999812;0.453178370000046;21.973107636570678;0.2427184466019417;501.75484622538096;0.0985329278164293;-1;1;861.4985285736706;1;4;0.41755103673394545;0.3050847457627119;0.4152542372881356;0.4842027741104646;0.01582794811222085;0.2413864643580068;0.04280274925178397;0.0;1.0;0.045454545454545456;0.13793103448275862;0.8853782090990522;0.9559791634109663;0.8318181845779608;0.9439574142863358
49;55;8.43024254;-75.6567993;104;876.74522416;9.555252830000086;2.88318371999992;8.716542939999954;21.73151956000004;6;-76.182675;5.775;8.435238;0.0555;-4555.6174;8.1461;103.918214538;6.2;877.2647519999999;8.513921999999905;2.820017899999977;21.63041819999984;9.621602300000028;0.5195278399999097;22.115099254715485;0.3461538461538461;500.1414754527965;0.098058067569092;-1;-1;873.2580391429607;1;5;0.4221453953522575;0.3107344632768362;0.4152542372881356;0.48748091183795456;0.022573089076967274;0.24061029673466955;0.04229853236215328;0.0;0.0;0.045454545454545456;0.1724137931034483;0.8875259119371598;0.9492874721611344;0.8340366478102;0.9423266098505445
49;56;8.46014786;-79.1558228;105;888.3155252999999;11.570301139999856;3.190403379999907;9.509548719999998;21.12555396999994;7;-79.640582;10.246;8.4647045;0.0976;-6302.5807;10.9891;104.914502322;11.0;888.7939725;9.415816500000073;2.9611597000000764;21.15082280000008;11.529220500000054;0.4784472000001187;22.25663649191485;0.4666666666666667;498.5486574188928;0.0975900072948533;-1;1;884.6134056900055;1;6;0.42765065028953486;0.3163841807909604;0.4152542372881356;0.49074855934539224;0.030431868237096628;0.23984401671473132;0.04180153583115352;0.0;1.0;0.045454545454545456;0.20689655172413793;0.8880688137601939;0.9546347909000028;0.8371728823527186;0.9410224258707335
49;57;8.4659729;-80.1620483;106;897.3931274;9.07760210000015;3.653847050000081;10.21562996;20.647903240000005;8;-80.60815;12.226;8.4701213;0.1153;-3254.4521;13.2439;105.913463596;13.125;897.8328578000002;10.069617800000124;3.563271800000104;20.568105800000136;9.038885300000082;0.4397304000001441;22.397725109111345;0.6037735849056604;496.9759382700934;0.0971285862357264;-1;-1;895.5760994712282;1;7;0.4319667589046238;0.3220338983050847;0.4152542372881356;0.49400584963473554;0.03937276753047542;0.23908740595628478;0.041311588962474485;0.0;0.0;0.045454545454545456;0.24137931034482757;0.8903848374807408;0.9476540354841532;0.839446401285369;0.9394378189788329
49;58;8.48974514;-83.1002197;107;908.40272998;11.009602579999978;3.941831040000011;11.014700680000033;20.087204680000127;9;-83.566667;9.654;8.494043900000001;0.0902;-5054.4281;11.0175;106.910287497;10.363;908.8626973;11.073763300000108;3.72348210000014;20.068724800000084;11.0298395;0.4599673200001462;22.538370740628164;0.7570093457943925;495.4228783360509;0.0966736489045663;-1;1;906.157163321927;1;8;0.4372335571556202;0.327683615819209;0.4152542372881356;0.4972529127847007;0.049365447140283576;0.23834025294075376;0.04082852665649987;0.0;1.0;0.045454545454545456;0.27586206896551724;0.8910010862740734;0.9532349566044739;0.8429382019370126;0.9380798311832403
49;59;8.4910965;-83.6645508;108;917.038422;8.635692019999965;4.429779889999963;11.727562059999968;19.645294599999943;10;-84.119828;8.641;8.4952516;0.08;-2049.8794;9.8365;107.909693654;9.276;917.4871728;11.755364599999972;4.418466000000015;19.654314999999823;8.624475499999825;0.4487507999999707;22.678578898107716;0.925925925925926;493.8890515587903;0.0962250448649376;-1;-1;916.367231463942;1;9;0.44135178321676655;0.3333333333333333;0.4152542372881356;0.5004898760416927;0.0603806909466203;0.23760235269826308;0.040352189176566175;0.0;0.0;0.045454545454545456;0.3103448275862069;0.8936743413005009;0.946492387262768;0.845308392176874;0.9369529091522173
49;60;8.50939846;-86.0792236;109;927.52443214;10.486010140000076;4.699031020000007;12.531857850000051;19.12170216000004;11;-86.489526;3.969;8.5131027;0.0364;-3859.3453;8.8866;108.907149679;4.261;927.9281943;12.660765899999998;4.526077500000014;19.06549699999986;10.441021500000032;0.4037621599999283;22.818354974292443;1.110091743119266;492.3740449498701;0.0957826285221151;-1;1;926.2165482243496;1;10;0.446337418209444;0.3389830508474576;0.4152542372881356;0.5037168639070917;0.07239035498077376;0.2368735065464872;0.039882421927042555;0.0;1.0;0.045454545454545456;0.3448275862068966;0.894088268850875;0.9515844179772042;0.8484568212136413;0.9353517115539405
49;61;8.50679779;-86.2311401;110;935.7477569;8.223324759999969;5.210942989999921;13.250915539999935;18.709334900000044;12;-86.46996899999999;11.553;8.5089087;0.105;-627.9769;17.9802;109.907170674;12.402;935.979957;13.441127399999882;5.254615599999903;18.4927842;8.051762699999962;0.2322000999998863;22.957704246655545;1.309090909090909;490.8774580739441;0.0953462589245592;-1;-1;935.7149857344042;1;11;0.45018217131811783;0.3446327683615819;0.4152542372881356;0.5069339982210755;0.08536731869107625;0.2361535218421998;0.039419075242533214;0.0;0.0;0.045454545454545456;0.3793103448275862;0.8968905900812933;0.9448869937477402;0.8511704387065419;0.9337943095046446
49;62;8.52019691;-88.1538696;111;945.74185701;9.994100109999865;5.462658909999732;14.060652099999857;18.21742486999983;13;-88.39205;3.424;8.5222824;0.0308;-2453.4692;6.3368;110.905107236;3.675;945.9733464;14.250556900000085;5.333041400000104;18.045152100000063;9.9933894000001;0.2314893900002061;23.09663188088886;1.5225225225225223;489.3989025572128;0.0949157995752499;-1;1;944.8720606729706;1;12;0.45495405995833293;0.3502824858757062;0.4152542372881356;0.5101413982431438;0.09928543884303724;0.23544221174479718;0.03896200418754761;0.0;1.0;0.045454545454545456;0.41379310344827586;0.8971922548595022;0.9503296430351069;0.8539851368310272;0.9325770446733528
49;63;8.51407337;-87.9168091;112;953.57621744;7.834360430000174;5.99698520000004;14.784980539999992;17.828460540000037;14;-87.99012699999999;4.251;8.5146674;0.038;664.9224;4.2434;111.905538718;4.563;953.6427488;15.110769800000126;6.026857700000168;17.66279180000012;7.66940240000002;0.066531359999999;23.235142934254814;1.75;487.9380016193512;0.0944911182523068;-1;-1;953.696950114102;1;13;0.4586162342942794;0.3559322033898305;0.4152542372881356;0.5133391807295031;0.11411950588911235;0.23473939499111643;0.03851106836603102;0.0;0.0;0.045454545454545456;0.4482758620689655;0.8998610187134458;0.9438151847257938;0.8569764283966145;0.9315372761981424
49;64;8.52303982;-89.3727417;113;963.10349966;9.527282219999847;6.231719180000027;15.599532079999904;17.36164265000002;15;-89.367123;0.188;8.5229297;0.0017;-1038.9941;1.5733;112.904060451;0.202;963.0910561;15.729610300000058;6.081228899999988;17.117709700000006;9.448307299999986;-0.0124435599998378;23.373242358808824;1.991150442477876;486.49438962759615;0.0940720868383597;-1;1;962.1985065341923;1;14;0.46312784376625005;0.3615819209039548;0.4152542372881356;0.5165274600074635;0.1298452026551215;0.23404489568091336;0.0380661317401865;0.0;1.0;0.045454545454545456;0.48275862068965514;0.9000701574916139;0.9488017022094467;0.85912837516246;0.9300550114756237
49;65;8.51375294;-88.765686;114;970.56783516;7.464335500000061;6.787354760000085;16.32853179999995;16.99161771999991;16;-88.569807;0.301;8.511974200000001;0.0027;1989.9281;0.3018;113.904916405;0.323;970.3650588000002;16.564020400000036;6.815482600000105;16.722310000000057;7.27400270000007;-0.2027763599998024;23.510935004498357;2.245614035087719;485.06771167175566;0.0936585811581694;-1;-1;970.3852720302624;1;15;0.4666012129569898;0.3672316384180791;0.4152542372881356;0.5197063480469846;0.14643906520106648;0.23335854307240633;0.037627062458057095;0.0;0.0;0.045454545454545456;0.5172413793103449;0.9028944637729517;0.9427068244547749;0.86202994045446;0.9289797844105555
49;66;8.51869011;-89.7758179;115;979.64936265;9.081527489999983;7.005758489999948;17.14708513999983;16.545862990000046;17;-89.53635700000001;0.012;8.516547200000002;0.0003;497.4892;0.0097;114.903878772;0.012;979.402928;17.08746999999997;6.8103890000002;16.31187190000003;9.037869199999957;-0.2464346499998555;23.64822562214429;2.5130434782608697;483.6576231589861;0.0932504808240313;-1;1;978.2654917973364;1;16;0.47091683637973264;0.3728813559322034;0.4152542372881356;0.5228759545295063;0.1638784457239924;0.2326801713873297;0.037193732689372136;0.0;1.0;0.045454545454545456;0.5517241379310345;0.9028748712445458;0.94765118721474;0.8638501763210575;0.9278636627906977
