;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S1p;ame_S1n;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;Difference_BE_DZ_AME;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;rescaled_ame_S1n;rescaled_ame_S1p;rescaled_ame_S2n;rescaled_ame_S2p
1402;60.0;71.0;8.22118092;-66.5650024;131.0;1076.97470052;9.411862619999964;3.629421020000109;5.5922621400000025;21.732024899999946;-67.76804;8.2303045;130.92724802;1078.1698895;3.881544500000076;9.243121500000123;6.0584876000001096;21.530889500000047;;25.79373282864238;0.9236641221374046;697.0214825449928;0.0873704056661038;1.0;-1.0;10.0;11.0;1.1951889800000115;11.0;29.541;-7998.0;202.0;0.2101;27.517;1077.4324909446625;0.06023319612904076;0.33532621063621143;0.4011299435028249;0.3793103448275862;0.0;0.030950141604311462;0.5724089354907499;0.5084745762711864;0.4545454545454546;1.0;0.5180785072349098;0.9482265379164614;0.8916090731717399;0.9420559572628191;0.8254981566871629
1403;60.0;72.0;8.24716759;-70.1449585;132.0;1088.62612188;11.651421360000086;4.079833580000013;6.275477180000053;21.06328398000005;-71.425815;8.2568104;131.923321237;1089.8989728;4.414121900000144;11.729083300000056;6.5808408000001215;20.97220480000018;;25.92483220379743;1.0909090909090908;695.256863647295;0.0870388279778489;1.0;1.0;10.0;10.0;1.27285092000011;12.0;25.985;-9798.0;151.0;0.1834;24.205;1087.9992889845876;0.07113943224256354;0.3344772798887378;0.4067796610169492;0.3448275862068966;1.0;0.030598065237463973;0.5754356057503129;0.5084745762711864;0.4545454545454546;1.0;0.5236791975631989;0.9551950340847463;0.8936576317232575;0.9405367024169518;0.8273145799486804
1404;60.0;73.0;8.25518322;-71.3868408;133.0;1097.9393682599998;9.313246379999782;4.273944419999907;6.922510499999817;20.964667739999868;-72.33238;8.262232;132.922348;1098.876856;4.393879599999869;8.977883199999807;7.201862100000027;20.706966499999865;;26.055600933891245;1.2706766917293233;693.5099797441732;0.086710996952412;1.0;-1.0;10.0;9.0;0.9374877400000514;13.0;50.0;-6924.7272;68.5519;0.3502;46.575;1098.267833260448;0.08286228354569275;0.33363688117173357;0.4124293785310734;0.3103448275862069;0.0;0.030249967158298335;0.5784546424603482;0.5084745762711864;0.4545454545454546;1.0;0.5279661773996155;0.9474830381260645;0.893579769732178;0.9398154287314808;0.8294741101960642
1405;60.0;74.0;8.27793217;-74.6190186;134.0;1109.24291078;11.303542520000065;4.729873880000014;7.583284459999959;20.616788899999847;-75.646443;8.2855391;133.918790207;1110.2622394;4.997819000000134;11.385383400000164;7.755695800000103;20.36326659999997;;26.18604232957348;1.462686567164179;691.7805212439564;0.086386842558136;1.0;1.0;10.0;8.0;1.019328620000124;14.0;12.686;-8882.5343;43.5512;0.0882;11.817;1108.2448106379932;0.09538346760881032;0.3328048655454536;0.4180790960451977;0.27586206896551724;1.0;0.02990577300568513;0.5814661220532935;0.5084745762711864;0.4545454545454546;1.0;0.5334027494710444;0.9542315955330399;0.895902822160743;0.9388807911110143;0.8314000032808438
1406;60.0;75.0;8.2833252;-75.5535889;135.0;1118.248902;9.005991220000169;4.898489219999874;8.207854430000225;20.309533740000237;-76.21361999999999;8.2881536;134.918181318;1118.900736;4.974588200000115;8.638496599999955;8.373332700000145;20.023880000000123;;26.31615964391579;1.6666666666666667;690.0681862182365;0.086066296582387;1.0;-1.0;10.0;7.0;0.651834000000008;15.0;20.534;-6151.2907;85.0809;0.1417;19.128;1117.936710207887;0.10868524370391652;0.33198108775682966;0.423728813559322;0.24137931034482757;0.0;0.029565410349973092;0.5844701196322928;0.5084745762711864;0.4545454545454546;1.0;0.5375276706708605;0.9465316903532764;0.8958134649067577;0.9379578828289863;0.8335477646659213
1407;60.0;76.0;8.30298233;-78.4389648;136.0;1129.20559688;10.956694879999986;5.359075130000065;8.846923800000013;19.962686100000155;-79.199297;8.3085127;135.914976061;1129.9577272;5.552393199999817;11.056991199999814;8.944332799999742;19.69548779999977;;26.445956073831777;1.8823529411764703;688.372680157092;0.0857492925712544;1.0;1.0;10.0;6.0;0.7521303199998783;16.0;12.686;-8029.3747;70.0764;0.0869;11.817;1127.3498305430912;0.12275039288912923;0.33116540612171214;0.4293785310734463;0.20689655172413793;1.0;0.02922880862896149;0.5874667090039779;0.5084745762711864;0.4545454545454546;1.0;0.5428074339814184;0.9533110665903196;0.898035991386212;0.9370648720821452;0.835533351935164
1408;60.0;77.0;8.30585575;-79.064209;137.0;1137.9022377499998;8.696640869999783;5.501877109999668;9.449054299999716;19.65333574999977;-79.583969;8.3095892;136.914563099;1138.4137204;5.532509999999776;8.455993200000142;9.545596900000003;19.51298439999996;;26.575434761451795;2.1094890510948905;686.6937157338642;0.0854357657716761;1.0;-1.0;10.0;5.0;0.5114826500002891;17.0;12.586;-5511.1108;17.5366;0.0856;11.725;1136.4902866389375;0.13756219896539507;0.33035768241170776;0.4350282485875706;0.1724137931034483;0.0;0.028895899086447296;0.5904559627102087;0.5084745762711864;0.4545454545454546;1.0;0.5468452089822422;0.9460201079775546;0.8979595106730018;0.9365685828964255;0.8376241787886338
1409;60.0;78.0;8.32253551;-81.6004639;138.0;1148.50990038;10.60766263000005;5.96633141999996;10.064885099999856;19.304303499999836;-82.017182;8.3254946;137.911950938;1148.9182548;6.104341000000015;10.504534400000004;10.086568399999988;18.960527600000148;;26.70459879545431;2.347826086956522;685.0310125790455;0.0851256530758748;1.0;1.0;10.0;4.0;0.4083544200000233;18.0;12.456;-7102.8119;16.0995;0.0841;11.603;1145.3640165519448;0.15310443026116938;0.3295577817454005;0.4406779661016949;0.13793103448275862;1.0;0.02856661471322655;0.5934379520588097;0.5084745762711864;0.4545454545454546;1.0;0.5518611716719487;0.9517624534563842;0.9001590581661423;0.9350662638414519;0.8395053450501174
1410;60.0;79.0;8.32297421;-81.9127197;139.0;1156.89341519;8.383514810000179;6.083417750000081;10.643863340000053;18.99117744000023;-82.01692999999999;8.3236642;138.911951208;1156.9893238;6.177032799999928;8.071068999999902;10.676114899999927;18.575603399999903;;26.83345121235545;2.597122302158273;683.3842970628657;0.084818892967997;1.0;-1.0;10.0;3.0;0.095908609999924;19.0;29.545;-4515.9014;25.87;0.198;27.521;1153.976787752543;0.1693613222033692;0.32876557248375726;0.4463276836158192;0.10344827586206896;0.0;0.028240890190434353;0.596412747153342;0.5084745762711864;0.4545454545454546;1.0;0.555715143626198;0.9449411119878408;0.9004386671178458;0.9340195232449362;0.841555425295335
1411;60.0;80.0;8.3367815;-84.097168;140.0;1167.14941;10.255994809999947;6.551055449999922;11.23648030000004;18.639509620000126;-84.257246;8.337864;139.90954613;1167.30096;6.717568800000008;10.311636200000066;11.269329599999825;18.382705199999968;;26.9619949977585;2.857142857142857;681.7533020861794;0.0845154254728516;1.0;1.0;10.0;2.0;0.1515500000000429;20.0;3.5;-6045.2;24.0;0.0233;3.26;1162.3342032059825;0.18631756063528548;0.3279809261295273;0.4519774011299435;0.06896551724137931;1.0;0.027918661835114614;0.5993804169219502;0.5084745762711864;0.4545454545454546;1.0;0.5606389965528948;0.9512217330126636;0.9025178384180234;0.9334949670415732;0.8436182612847651
1412;60.0;81.0;8.33485317;-84.0908203;141.0;1175.21429697;8.064886970000089;6.643759569999929;11.7926647700001;18.32088178000004;-84.19152;8.335507400000001;140.90961669;1175.3065434;6.794261400000193;8.00558340000012;11.81171380000026;18.317219600000183;;27.09023308756464;3.127659574468085;680.1377668792827;0.0842151921066518;1.0;-1.0;10.0;1.0;0.0922464299999319;21.0;3.417;-3668.5879;14.3304;0.0226;3.183;1170.441707194912;0.20395826584437102;0.32720371723045566;0.4576271186440678;0.034482758620689655;0.0;0.027599867547916504;0.6023410291453143;0.5084745762711864;0.4545454545454546;1.0;0.5644616988369423;0.9447575467565985;0.9028128364437911;0.9333168892901433;0.8455043400482538
1413;60.0;82.0;8.34587288;-85.9189453;142.0;1185.11394896;9.899651989999938;7.113876919999939;12.3614729599999;17.964538960000027;-85.95005499999999;8.346031;141.907728824;1185.1364020000003;7.224488800000399;9.829858600000152;12.453772000000114;17.83544200000027;;27.218168369146653;3.408450704225352;678.537436808304;0.0839181358296689;1.0;1.0;10.0;0.0;0.0224530400003004;22.0;1.348;-4808.5196;23.6216;0.0088;1.256;1178.304590896328;0.22226897726491096;0.32643382328614123;0.4632768361581921;0.0;1.0;0.02728444676282138;0.6052946504837466;0.5084745762711864;0.4545454545454546;1.0;0.5691555007804813;0.9498712434920422;0.9044677058005598;0.9320067711619212;0.847737023699331
1414;60.0;83.0;8.32999706;-83.9232178;143.0;1191.18957958;6.075630620000084;7.247976939999944;13.03769284000009;15.975282610000022;-84.00231;8.3304893;142.909819815;1191.2599699;7.504915499999886;6.123567899999674;13.1491902999999;15.953426499999829;;27.34580368248674;3.699300699300699;676.9520631888328;0.083624201000709;1.0;-1.0;10.0;1.0;0.0703903199998876;23.0;1.347;-1041.6463;2.683;0.0088;1.255;1185.9279977249205;0.24123563882253918;0.32567112465837605;0.4689265536723164;0.034482758620689655;0.0;0.026972340398805167;0.6082413465034612;0.5084745762711864;0.4545454545454546;1.0;0.5720795321506184;0.9394819959414549;0.9055463668822312;0.9268889271107529;0.8501552609698304
1415;60.0;84.0;8.32692337;-83.7393799;144.0;1199.07696528;7.887385699999868;7.791376930000069;13.734965740000009;13.963016319999952;-83.748028;8.3269237;143.910092798;1199.0770128;7.968808799999999;7.817042900000001;13.793072799999964;13.940610799999677;;27.47314182127996;4.0;675.3814031064659;0.0833333333333333;1.0;1.0;10.0;2.0;4.751999995278311e-05;24.0;1.346;-2331.9117;2.6464;0.0087;1.255;1193.316928454139;0.26084458488939966;0.32491550448481327;0.4745762711864407;0.06896551724137931;1.0;0.02666349081335201;0.611181181702048;0.5084745762711864;0.4545454545454546;1.0;0.5758122054931165;0.9442290415511616;0.9073307320969528;0.9214153925642299;0.8523942884146402
1416;60.0;85.0;8.30932426;-81.4429932;145.0;1204.8520177;5.7750524200000655;7.909421860000066;14.40404755999998;13.662438119999932;-81.432004;8.3091883;144.912579151;1204.8323035;7.97038509999984;5.755290700000012;14.403564000000014;13.572333600000013;;27.600185534004485;4.310344827586207;673.8252192439718;0.0830454798537399;1.0;-1.0;10.0;3.0;-0.0197142000001804;25.0;1.364;-164.4982;2.5361;0.0088;1.271;1200.4762461257096;0.2810825268204738;0.32416684859581824;0.480225988700565;0.10344827586206896;0.0;0.02635784175773237;0.6141142195331821;0.5084745762711864;0.4545454545454546;1.0;0.5785603828344764;0.9384496638046278;0.9073367953336662;0.9204139208562664;0.8545172014486407
1417;60.0;86.0;8.30418587;-80.9306641;146.0;1212.4111370199998;7.559119319999809;8.461967619999768;15.093357819999936;13.334171739999874;-80.925916;8.3040927;145.913122459;1212.3975342;8.588901699999813;7.565230699999956;15.071921399999642;13.320521399999969;;27.7269375249599;4.63013698630137;672.2832797147813;0.0827605888602368;1.0;1.0;10.0;4.0;-0.01360281999996;26.0;1.366;-1471.556;4.1194;0.0087;1.273;1207.4106807577111;0.3019365400432092;0.3234250454343636;0.4858757062146893;0.13793103448275862;1.0;0.026055338333970515;0.6170405224305944;0.5084745762711864;0.4545454545454546;1.0;0.5821728147124874;0.9435231769836419;0.9097159189506004;0.9197291573302585;0.8568413375472934
1418;60.0;87.0;8.28499508;-78.3425293;147.0;1217.89427676;5.48313974000007;8.562910460000012;15.754813209999838;13.042259059999878;-78.146794;8.283603600000001;146.916105969;1217.6897292;8.762279199999757;5.292195000000065;15.657680199999827;12.857425700000022;;27.853400455274738;4.959183673469388;670.7553579025347;0.0824786098842322;1.0;-1.0;10.0;5.0;-0.2045475600000372;27.0;1.368;895.1896;0.5664;0.0087;1.275;1214.1248338608148;0.3233940516741027;0.3226899859788382;0.4915254237288136;0.1724137931034483;0.0;0.02575592695342324;0.6199601518313328;0.5084745762711864;0.4545454545454546;1.0;0.5846998617624406;0.9371515422441923;0.9103828153684086;0.9184698416799008;0.8588782465007734
1419;60.0;88.0;8.27793312;-77.5108643;148.0;1225.13410176;7.23982500000011;9.124400280000144;16.435565160000124;12.72296474000018;-77.408066;8.277177799999999;147.916899027;1225.0223144;9.25293439999991;7.332585200000088;16.36013180000009;12.624780200000156;;27.97957694388431;5.297297297297297;669.2412323064223;0.0821994936526786;1.0;1.0;10.0;6.0;-0.1117873599998802;28.0;2.203;-542.1891;5.8755;0.0139;2.053;1220.6231827717295;0.34544282863731307;0.32196156366864215;0.4971751412429378;0.20689655172413793;1.0;0.02545955529690211;0.622873168198337;0.5084745762711864;0.4545454545454546;1.0;0.5882012043619083;0.9428710393380361;0.9122701202104969;0.9178371989688259;0.8613209412642605
1420;60.0;89.0;8.25726509;-74.6379395;149.0;1230.3324984100002;5.198396650000177;9.20984489000034;17.08888858000023;12.438221650000289;-74.375535;8.255443699999999;148.920154583;1230.0611113;9.129058100000025;5.038796899999958;16.939583499999948;12.371382100000046;;28.105469568479982;5.644295302013423;667.740686392075;0.081923192051904;1.0;-1.0;10.0;7.0;-0.2713871100002052;29.0;2.205;1688.8697;2.4588;0.0138;2.054;1226.9100848124313;0.36807096626172;0.3212396743324534;0.5028248587570622;0.24137931034482757;0.0;0.02516617227626869;0.6257796310423546;0.5084745762711864;0.4545454545454546;1.0;0.590607252672951;0.9364412321787273;0.9117936301196762;0.9171481228381231;0.8633359180018504
1421;60.0;90.0;8.24840641;-73.4949951;150.0;1237.2609615;6.928463089999696;9.77964811999982;17.76202633999992;12.126859739999873;-73.679951;8.249578900000001;149.920901322;1237.436835;9.929538999999874;7.375723699999973;17.859470199999866;12.41452059999993;;28.23108086643085;6.0;666.2535084477682;0.0816496580927726;1.0;1.0;10.0;8.0;0.1758735000000797;30.0;1.211;-82.6155;20.001;0.0075;1.129;1232.989781283302;0.3912668773340995;0.32052421611904897;0.5084745762711864;0.27586206896551724;1.0;0.02487572799744145;0.6286795989432188;0.5084745762711864;0.4545454545454546;1.0;0.5941291941012912;0.9429919625444807;0.9148726792738856;0.9172654311788889;0.8665347183534908
1422;60.0;91.0;8.22644806;-70.3562012;151.0;1242.19365706;4.9326955599999565;9.863954559999913;18.42123081999989;11.861158649999652;-70.943183;8.2302741;150.923839363;1242.7713891;9.93164910000004;5.334554100000067;18.85120849999995;12.71027780000004;;28.35641333567881;6.364238410596027;664.7794914457152;0.0813788458771159;1.0;-1.0;10.0;9.0;0.5777320400002282;31.0;1.215;2443.0767;4.4734;0.0075;1.133;1238.8664012978625;0.4150192815872733;0.3198150894305758;0.5141242937853108;0.3103448275862069;0.0;0.02458817372475157;0.631573129570514;0.5084745762711864;0.4545454545454546;1.0;0.5966764678130915;0.9372702806841965;0.9148807957718817;0.9180696961950965;0.8699833743920832
1423;60.0;92.0;8.21825314;-69.2657471;152.0;1249.17447728;6.980820220000169;10.706225780000068;19.44487327999991;11.913515780000123;-70.149663;8.224007799999999;151.924691242;1250.0491856;10.658943199999865;7.277796499999939;19.880735600000012;12.612350600000005;;28.48146943560797;6.7368421052631575;663.3184329082385;0.0811107105653812;1.0;1.0;10.0;10.0;0.8747083199998542;32.0;26.276;1104.805;18.5011;0.161;24.476;1244.54396546638;0.4393171956031994;0.3191121968581677;0.519774011299435;0.3448275862068966;1.0;0.024303461846591365;0.6344602797036468;0.5084745762711864;0.4545454545454546;1.0;0.6001516485604911;0.942717459003046;0.9176783319572752;0.9178033986338024;0.8735634366426884
1424;60.0;93.0;8.19686031;-66.1395264;153.0;1254.11962743;4.945150150000018;10.808721910000031;20.385533970000097;11.925970370000186;-67.33038;8.204583199999998;152.927717868;1255.3012296;10.861284800000025;5.252043999999994;20.68326670000004;12.529840499999931;;28.60625158788936;7.117647058823529;661.8701347786166;0.0808452083454443;1.0;-1.0;10.0;11.0;1.1816021699999055;33.0;2.949;3317.6236;9.3521;0.018;2.747;1250.0263894352652;0.46414992311201997;0.3184154431198118;0.5254237288135594;0.3793103448275862;0.0;0.024021545842298972;0.6373411052513482;0.5084745762711864;0.4545454545454546;1.0;0.6026595233263347;0.9370389934151422;0.9184566387630241;0.9175790254421647;0.8763541463734441
1425;60.0;94.0;8.1862812;-64.6357422;154.0;1260.6873048;6.567677369999956;11.437786709999957;21.181269359999988;11.512827519999972;-65.579602;8.1923491;153.929597404;1261.6217614;11.300085100000024;6.320531799999997;21.14976139999996;11.572575799999992;;28.730762177301624;7.506493506493506;660.4344032964142;0.080582296402538;1.0;1.0;10.0;12.0;0.934456599999976;34.0;1.1;2687.0;25.0;0.0067;1.025;1255.3174872887912;0.4895070456690681;0.3177247350003716;0.5310734463276836;0.41379310344827586;1.0;0.023742380250227818;0.6402156612706205;0.5084745762711864;0.4545454545454546;1.0;0.6056776058496214;0.9400341131069088;0.9201444837729201;0.9149758952074314;0.8779763281164764
1426;60.0;95.0;8.16292191;-61.130127;155.0;1265.25289605;4.565591249999898;11.51645670999983;21.894144179999785;11.133268619999852;-62.283796;8.170305;154.933135598;1266.397275;11.71316740000015;4.77551360000018;21.89527500000014;11.096045400000175;;28.855003552528785;7.903225806451613;659.0110488771091;0.0803219328902498;1.0;-1.0;10.0;13.0;1.1443789500001458;35.0;9.826;4656.2095;10.2781;0.0591;9.154;1260.420974819358;0.5153784136927655;0.3170399812936779;0.536723163841808;0.4482758620689655;0.0;0.02346592063695127;0.6430840019851549;0.5084745762711864;0.4545454545454546;1.0;0.6079579351940412;0.9357032125248365;0.9217334045159816;0.9136800460112694;0.8805687660393571
1427;60.0;96.0;8.15013027;-59.2260742;156.0;1271.42032212;6.167426070000147;12.143770370000084;22.616373420000173;10.733017320000044;-60.20213;8.1563265;155.935370358;1272.386934;12.07576500000013;5.989658999999985;22.522934000000124;10.765172600000165;;28.978978026935597;8.307692307692308;657.5998859958464;0.0800640769025435;1.0;1.0;10.0;14.0;0.9666118800000733;36.0;1.4;3964.7175;1.7642;0.0084;1.304;1265.3404726721794;0.5417541378472147;0.3163610927466039;0.5423728813559322;0.48275862068965514;1.0;0.02319212356755461;0.6459461808032331;0.5084745762711864;0.4545454545454546;1.0;0.6108180244587368;0.9391066306978911;0.9231281359000765;0.9127802896643248;0.8827513781261612
1428;60.0;97.0;8.12495613;-55.3525391;157.0;1275.61811241;4.19779028999983;12.19896165;23.302234009999893;10.365216359999977;-56.494117;8.1321671;156.939351074;1276.7502347;12.33377749999985;4.3633006999997885;23.265234699999915;10.352959699999774;;29.102687879321483;8.719745222929935;656.200733075147;0.0798086884467622;1.0;-1.0;10.0;15.0;1.1321222900000976;37.0;2.294;5802.9994;7.3246;0.0136;2.137;1270.07950936999;0.5686245807541211;0.31568798200504444;0.5480225988700564;0.5172413793103449;0.0;0.02292094657696908;0.6488022503351317;0.5084745762711864;0.4545454545454546;1.0;0.6129015202789009;0.9345477225192498;0.9241205807790234;0.9116593417560417;0.8853326435582872
1429;60.0;98.0;8.11011219;-53.060791;158.0;1281.3977260200002;5.779613610000297;12.82516131000034;23.997640260000026;9.977403900000128;-53.835123;8.1149529;157.94220562;1282.1625582;12.6892892;5.4123235000001735;23.554558200000088;9.775624199999962;;29.22613535465364;9.139240506329116;654.8134123764171;0.079555728417573;1.0;1.0;10.0;16.0;0.7648321799999849;38.0;1.4;5271.0196;1.5776;0.0083;1.304;1274.6415242230817;0.5959803490194513;0.3150205635617223;0.5536723163841808;0.5517241379310345;1.0;0.022652348142305698;0.6516522624100489;0.5084745762711864;0.4545454545454546;1.0;0.6154859292309647;0.9374882791127768;0.9254880562543247;0.9100893690038504;0.8863387328011673
